n0,n1,1-Pi0,Effect,S0,S1,Power,Power SD,FDR,FDR SD,Accuracy,Accuracy SD,TPR,TPR SD,FPR,FPR SD,F1,F1 SD
15,5,0.25,0.5,0.5,0.5,0.0027733333333333334,0.0010926827332558868,0.039563492063492064,0.07055395975483891,0.5013688888888889,0.0005499450028619572,0.0027733333333333334,0.0010926827332558868,3.5555555555551637e-05,5.8962218495200606e-05,0.005528406783779871,0.0021735096313025546
15,5,0.25,0.5,0.5,1.0,0.001093333333333333,0.0006526527066944223,0.4104639804639804,0.25582003840488754,0.500411111111111,0.0003229875967499859,0.001093333333333333,0.0006526527066944223,0.00027111111111109606,0.0002050715021343964,0.0021815081011025248,0.0013002986024382844
15,5,0.25,0.5,1.0,0.5,0.00021333333333333333,0.00022469732728470289,0.03333333333333333,0.17950549357115012,0.5001044444444445,0.00011506305303109504,0.00021333333333333333,0.00022469732728470289,4.4444444444439546e-06,2.393406580948404e-05,0.00042647476048216475,0.0004491593469516193
15,5,0.25,0.5,1.0,1.0,0.00042666666666666667,0.0004122566622330748,0.15,0.2833333333333333,0.5001955555555556,0.0002072274351444464,0.00042666666666666667,0.0004122566622330748,3.5555555555551637e-05,5.8962218495200606e-05,0.0008525341729307818,0.0008235519953143699
15,5,0.25,1.0,0.5,0.5,0.044973333333333324,0.003928267924784267,0.0023866705663007507,0.003975181595574115,0.522468888888889,0.0019660438436265087,0.044973333333333324,0.003928267924784267,3.5555555555551637e-05,5.8962218495200606e-05,0.08603981583680281,0.007191873823640002
15,5,0.25,1.0,0.5,1.0,0.00572,0.0013900599507455304,0.1276445067660238,0.10014450801651804,0.5027244444444444,0.0007269893948655067,0.00572,0.0013900599507455304,0.00027111111111109606,0.0002050715021343964,0.011362368396534008,0.0027459971146329538
15,5,0.25,1.0,1.0,0.5,0.007733333333333333,0.0015225709251861543,0.0023809523809523807,0.012821820969367863,0.5038644444444446,0.0007650675754871122,0.007733333333333333,0.0015225709251861543,4.4444444444439546e-06,2.393406580948404e-05,0.015343311376800018,0.0029965514380322256
15,5,0.25,1.0,1.0,1.0,0.0027733333333333334,0.0010926827332558868,0.039563492063492064,0.07055395975483891,0.5013688888888889,0.0005499450028619572,0.0027733333333333334,0.0010926827332558868,3.5555555555551637e-05,5.8962218495200606e-05,0.005528406783779871,0.0021735096313025546
15,5,0.25,1.5,0.5,0.5,0.16428000000000006,0.007452713152492409,0.0007363586102646348,0.001126135417279858,0.5821200000000001,0.003730332127006623,0.16428000000000006,0.007452713152492409,3.999999999999559e-05,6.110100926607113e-05,0.28210082159586114,0.011011761835193087
15,5,0.25,1.5,0.5,1.0,0.015999999999999997,0.0022556595487794695,0.049904966513494985,0.037375810118645325,0.5078622222222222,0.0011604511681153353,0.015999999999999997,0.0022556595487794695,0.00027555555555554,0.00020636776473323263,0.03146150405275879,0.004370599287503945
15,5,0.25,1.5,1.0,0.5,0.07258666666666666,0.005419700688742465,0.00017636684303350968,0.0009497645162494714,0.5362911111111113,0.0027088050301485346,0.07258666666666666,0.005419700688742465,4.4444444444439546e-06,2.393406580948404e-05,0.13529956016257266,0.009403830428576971
15,5,0.25,1.5,1.0,1.0,0.013880000000000002,0.0017348198753761152,0.00803690906057829,0.013462485901428064,0.5069222222222222,0.0008763701794093812,0.013880000000000002,0.0017348198753761152,3.5555555555551637e-05,5.8962218495200606e-05,0.027371480844586033,0.0033758030892856103
15,15,0.25,0.5,0.5,0.5,0.01016,0.0021801528998367675,0.002232142857142857,0.00837177570180667,0.5050755555555555,0.0010872640938964875,0.01016,0.0021801528998367675,8.888888888887909e-06,3.3259176771320266e-05,0.02010579866916838,0.004272700024698214
15,15,0.25,0.5,0.5,1.0,0.00088,0.0005694441734416699,0.016666666666666666,0.06236095644623236,0.5004355555555555,0.0002827030025562668,0.00088,0.0005694441734416699,8.888888888887909e-06,3.325917677132026e-05,0.001757742014814782,0.0011366778732421995
15,15,0.25,0.5,1.0,0.5,0.0010266666666666666,0.0006423567717571149,0.01111111111111111,0.05983516452371671,0.5005111111111111,0.00032218390576782086,0.0010266666666666666,0.0006423567717571149,4.4444444444439546e-06,2.393406580948404e-05,0.002050383763912205,0.0012815327495540978
15,15,0.25,0.5,1.0,1.0,0.0002533333333333334,0.0003343982987729187,0.05,0.19790570145063194,0.5001222222222221,0.00016872799353535384,0.0002533333333333334,0.0003343982987729187,8.888888888887909e-06,3.3259176771320266e-05,0.0005063042983938687,0.0006682043246112923
15,15,0.25,1.0,0.5,0.5,0.4614266666666667,0.010706600248859997,5.894530126208613e-05,0.00022055395319273447,0.730708888888889,0.005357237633494378,0.4614266666666667,0.010706600248859997,8.888888888887909e-06,3.3259176771320266e-05,0.6313897771399102,0.009983051331947128
15,15,0.25,1.0,0.5,1.0,0.03621333333333333,0.004043408902838736,0.0007232778168738759,0.0027113785366845444,0.5181022222222222,0.0020213477962934268,0.03621333333333333,0.004043408902838736,8.888888888887909e-06,3.325917677132026e-05,0.06986433836646522,0.00752480849885631
15,15,0.25,1.0,1.0,0.5,0.03725333333333333,0.0035202020144051707,0.0003875968992248062,0.002087273181059885,0.5186244444444444,0.0017621941990205725,0.03725333333333333,0.0035202020144051707,4.4444444444439546e-06,2.393406580948404e-05,0.0718077241859778,0.0065306512735204825
15,15,0.25,1.0,1.0,1.0,0.01016,0.0021801528998367675,0.002232142857142857,0.00837177570180667,0.5050755555555555,0.0010872640938964875,0.01016,0.0021801528998367675,8.888888888887909e-06,3.3259176771320266e-05,0.02010579866916838,0.004272700024698214
15,15,0.25,1.5,0.5,0.5,0.9820266666666668,0.0024241745445042237,2.7111332206101693e-05,0.0001014413973002471,0.9910088888888887,0.0012100484634718703,0.9820266666666668,0.0024241745445042237,8.888888888887909e-06,3.3259176771320266e-05,0.9909170012788121,0.0012290027376973098
15,15,0.25,1.5,0.5,1.0,0.29233333333333333,0.01074210821435387,9.300606095983033e-05,0.00034804903058393167,0.6461622222222222,0.005373534138330424,0.29233333333333333,0.01074210821435387,8.888888888887909e-06,3.325917677132026e-05,0.45229544618664375,0.012876711458475555
15,15,0.25,1.5,1.0,0.5,0.29405333333333333,0.0071350652103225765,4.535147392290249e-05,0.0002442251613212927,0.6470244444444444,0.0035676938638527804,0.29405333333333333,0.0071350652103225765,4.4444444444439546e-06,2.393406580948404e-05,0.45441695046971486,0.008528064742184557
15,15,0.25,1.5,1.0,1.0,0.11074666666666669,0.0056932552687856495,0.00023474178403755868,0.0008783233302286248,0.5553688888888888,0.002844760399118889,0.11074666666666669,0.0056932552687856495,8.888888888887909e-06,3.3259176771320266e-05,0.1993571368377805,0.009245670849235103
