ID_REF	VALUE	5522887032_I.Avg_NBEADS	5522887032_I.BEAD_STDERR	5522887032_I.Detection Pval
ILMN_2389506	85.40099	27	3.092239	0.9051948
ILMN_2317457	134.2081	30	7.296731	0.01168831
ILMN_1708987	119.9634	24	5.257516	0.06103896
ILMN_1813350	93.23692	24	3.532622	0.7233766
ILMN_1773623	72.61195	10	1.789425	1
ILMN_2355971	204.5288	17	13.428	0
ILMN_1675117	142.6282	17	6.698289	0.006493506
ILMN_1735367	219.6352	21	12.35188	0
ILMN_1702168	935.5363	20	59.29507	0
ILMN_2094106	2313.727	20	74.14268	0
ILMN_2204576	87.76888	11	4.646327	0.851948
ILMN_1683844	117.1064	27	6.850708	0.09090909
ILMN_1809483	100.0383	22	3.719051	0.5298702
ILMN_1808713	93.83183	19	3.44098	0.7142857
ILMN_1765954	97.29159	21	4.880007	0.6194805
ILMN_1673795	798.7696	19	34.83499	0
ILMN_1779855	106.1932	22	5.081925	0.3311688
ILMN_1671661	4287.723	26	246.1175	0
ILMN_1760506	127.3182	23	6.644445	0.02077922
ILMN_1715324	165.1329	14	7.019828	0.001298701
ILMN_1780693	112.573	17	9.076995	0.161039
ILMN_1733462	94.548	22	3.720406	0.6948052
ILMN_1653042	108.719	19	6.536129	0.2688312
ILMN_2112755	83.68285	25	2.956063	0.9376624
ILMN_1787843	215.3521	19	9.969012	0
ILMN_1667060	85.78967	17	4.246193	0.8987013
ILMN_1800311	178.5237	21	8.870435	0
ILMN_2135756	83.39011	13	2.55115	0.9428571
ILMN_2399827	126.3112	31	7.6393	0.02467532
ILMN_1704101	106.9399	19	5.005128	0.3064935
ILMN_2346841	106.4738	23	5.748024	0.3181818
ILMN_2346836	104.9327	26	5.21595	0.3805195
ILMN_2168215	94.27628	27	3.738295	0.7
ILMN_1657572	110.475	29	5.684991	0.212987
ILMN_1683214	90.03968	12	5.937057	0.7961039
ILMN_2288142	92.48413	17	3.598399	0.7363636
ILMN_2401946	121.9434	18	6.985611	0.04935065
ILMN_1672935	94.06548	17	4.79879	0.7064935
ILMN_2291538	101.9377	24	4.310101	0.4792208
ILMN_2291534	100.6054	25	3.795684	0.5142857
ILMN_1688833	105.5645	19	5.555878	0.361039
ILMN_3239912	120.4691	20	5.68532	0.05714286
ILMN_1714850	134.0901	16	7.519328	0.01168831
ILMN_1788017	565.5385	22	18.2645	0
ILMN_1788711	107.2542	21	4.437001	0.3012987
ILMN_1691097	4630.342	24	188.0239	0
ILMN_1687546	116.1659	30	5.371086	0.1025974
ILMN_2373515	10497.17	22	411.8121	0
ILMN_1673711	3615.341	23	193.7248	0
ILMN_2175764	107.4396	31	5.002301	0.3
ILMN_1698735	125.6336	21	10.09935	0.02597403
ILMN_2127098	98.50377	12	7.130509	0.5831169
ILMN_1783303	131.1008	19	9.227705	0.01428571
ILMN_1696289	98.91488	18	4.109379	0.5636364
ILMN_2096116	5107.948	34	152.4323	0
ILMN_2092516	84.31643	21	2.874395	0.9285714
ILMN_2081087	84.9396	25	3.50471	0.912987
ILMN_1760110	112.6189	27	3.995694	0.161039
ILMN_1800700	101.1527	26	2.853945	0.5064935
ILMN_1688005	95.50816	22	4.32414	0.6623377
ILMN_1676897	81.45411	13	3.347301	0.9714286
ILMN_1670565	111.6347	18	5.429063	0.1857143
ILMN_2231985	189.4059	35	6.494507	0
ILMN_3249645	112.4279	15	6.92801	0.1623377
ILMN_1797318	269.8108	19	10.87076	0
ILMN_1789074	2168.144	11	172.6814	0
ILMN_1660436	831.4691	25	39.91802	0
ILMN_1654566	121.5791	14	5.797893	0.05064935
ILMN_1766499	116.7093	15	8.750761	0.0961039
ILMN_2153916	80.36449	26	2.883103	0.9818182
ILMN_1734814	564.3404	31	26.96422	0
ILMN_1755134	107.3434	31	3.443022	0.3012987
ILMN_2395043	1377.822	18	70.68142	0
ILMN_1732468	105.3734	22	3.834399	0.3727273
ILMN_1773865	261.2252	25	16.46835	0
ILMN_1806165	120.284	32	5.706213	0.05974026
ILMN_1658383	123.311	24	7.586342	0.03636364
ILMN_3235964	111.145	21	4.059834	0.2012987
ILMN_2413084	8805.163	26	293.6284	0
ILMN_1686367	8572.556	22	352.0344	0
ILMN_1679209	1660.223	22	76.12611	0
ILMN_1674236	3394.408	23	95.10784	0
ILMN_1671046	98.41841	21	5.317068	0.5844156
ILMN_1720710	114.909	20	6.440811	0.1168831
ILMN_1721283	97.95821	31	4.164157	0.5935065
ILMN_2200836	91.16525	29	2.998053	0.7714286
ILMN_1791280	99.67632	19	3.955054	0.5454546
ILMN_1666596	99.71494	18	5.368079	0.5441558
ILMN_1797031	153.1009	19	4.447108	0.002597403
ILMN_3236821	195.8219	24	14.09221	0
ILMN_1804791	90.06519	19	4.575235	0.7961039
ILMN_1769902	97.73656	24	3.602724	0.5974026
ILMN_1678949	122.315	20	4.972296	0.04675325
ILMN_1726678	129.9212	23	6.757965	0.01558442
ILMN_1692646	94.63203	29	3.358623	0.6922078
ILMN_1704055	309.5869	26	14.51719	0
ILMN_3194087	163.4528	25	7.903256	0.001298701
ILMN_3272768	160.5248	28	7.736868	0.002597403
ILMN_1673548	94.61176	19	5.944006	0.6922078
ILMN_1700419	587.875	22	21.92253	0
ILMN_2078547	1000.078	30	73.10905	0
ILMN_1655080	114.2166	25	6.04316	0.125974
ILMN_1700810	207.9325	18	19.46388	0
ILMN_2381397	2839.426	25	90.92979	0
ILMN_1774410	112.2153	18	6.580933	0.1688312
ILMN_1784367	121.0582	25	6.161169	0.05454545
ILMN_1766713	803.7227	19	37.25232	0
ILMN_2092536	824.2762	13	107.7765	0
ILMN_1803775	1570.849	20	113.6613	0
ILMN_1787548	90.92096	19	3.110717	0.7805195
ILMN_1712888	1397.099	29	40.40729	0
ILMN_2256359	113.835	27	3.754472	0.1363636
ILMN_3242063	97.41131	24	3.51555	0.6155844
ILMN_1664303	603.8048	13	46.04179	0
ILMN_2120575	94.42281	23	4.069007	0.6961039
ILMN_1662481	81.92004	21	3.500526	0.9662338
ILMN_2049909	111.679	26	4.477548	0.1857143
ILMN_1752648	105.0285	24	5.140557	0.3766234
ILMN_1813690	82.66808	21	2.20778	0.9545454
ILMN_1814206	105.925	21	4.454278	0.3402597
ILMN_1804886	89.35551	21	3.419988	0.8090909
ILMN_1794095	138.1797	20	8.568187	0.01038961
ILMN_1685285	85.44164	18	3.518309	0.9038961
ILMN_1715496	94.09093	22	3.63422	0.7064935
ILMN_1735764	162.8452	25	6.215915	0.001298701
ILMN_1660097	84.13726	20	3.156952	0.9298701
ILMN_1801357	93.32473	19	3.28053	0.7233766
ILMN_2371079	103.9017	22	4.351798	0.4155844
ILMN_1681492	115.7444	19	7.696957	0.1077922
ILMN_1662070	106.5119	25	3.465639	0.3168831
ILMN_1762210	102.2845	28	4.156145	0.4688312
ILMN_1739275	116.1715	19	6.664425	0.1025974
ILMN_1711883	105.5171	28	5.450647	0.361039
ILMN_2093203	84.74995	24	3.325651	0.9181818
ILMN_1778277	86.91667	18	3.454433	0.8675325
ILMN_2410905	92.86634	22	3.679009	0.7311688
ILMN_1808258	82.84077	23	2.545482	0.9480519
ILMN_1676350	104.4437	19	4.455422	0.3961039
ILMN_1786080	94.35155	28	3.555357	0.7
ILMN_1721147	89.93486	18	3.721072	0.7974026
ILMN_1800989	107.3628	15	5.029215	0.3012987
ILMN_1744217	107.4703	22	5.680475	0.2987013
ILMN_1652732	93.60458	26	3.43471	0.7181818
ILMN_2164522	106.7566	26	4.974667	0.3090909
ILMN_1676563	89.10203	17	5.471504	0.8155844
ILMN_1747204	275.4001	22	11.12604	0
ILMN_1785574	489.0211	17	37.92727	0
ILMN_1812669	110.4485	23	5.930458	0.2142857
ILMN_2099277	112.2649	22	3.815451	0.1675325
ILMN_1675584	110.6466	11	8.12861	0.2103896
ILMN_3239435	138.9758	19	9.236659	0.01038961
ILMN_3241495	103.6732	27	5.35245	0.4272727
ILMN_2224171	101.4738	23	4.496197	0.4883117
ILMN_1670462	108.222	9	5.140337	0.2844156
ILMN_2136615	95.29401	30	3.304592	0.6688312
ILMN_1706410	138.2441	19	7.063362	0.01038961
ILMN_1790987	210.6252	31	7.940115	0
ILMN_2365248	159.2736	21	6.978448	0.002597403
ILMN_1815168	413.2601	23	28.07303	0
ILMN_1739813	89.14105	25	3.994476	0.8142857
ILMN_2314417	77.87497	27	3.234176	0.987013
ILMN_1693230	107.0251	29	4.561108	0.3064935
ILMN_1712620	113.2082	23	8.151618	0.1454545
ILMN_1665916	103.6983	14	5.655534	0.425974
ILMN_1668283	143.1956	21	6.863421	0.006493506
ILMN_1713840	101.9455	14	5.615251	0.4779221
ILMN_1667432	98.37467	24	3.935238	0.5857143
ILMN_1704598	102.6725	15	6.844317	0.4610389
ILMN_3247059	108.0325	24	4.92775	0.2883117
ILMN_1842717	97.93022	20	5.369485	0.5935065
ILMN_2286379	98.01685	25	3.917891	0.5909091
ILMN_2297526	104.3497	29	4.50289	0.3987013
ILMN_1912334	97.05247	21	3.069944	0.6233766
ILMN_1743138	91.83937	24	3.984053	0.7506493
ILMN_1654063	94.41049	22	4.294836	0.6961039
ILMN_1750633	83.62056	38	2.441248	0.938961
ILMN_1697764	110.7016	24	5.381185	0.2077922
ILMN_1913853	92.18484	15	4.127835	0.7454545
ILMN_1658413	95.2822	22	4.305685	0.6688312
ILMN_1733287	99.35012	28	4.06217	0.5519481
ILMN_1816391	108.4199	22	5.177974	0.2792208
ILMN_1685870	135.8208	20	9.069111	0.01038961
ILMN_1691217	105.2585	29	5.145512	0.374026
ILMN_1703599	87.10548	23	3.64623	0.8636364
ILMN_2413212	102.8981	17	4.930817	0.451948
ILMN_1677326	107.7225	17	5.662964	0.2922078
ILMN_1706660	116.7023	29	5.174647	0.0961039
ILMN_1747078	252.6444	23	8.548051	0
ILMN_1686530	118.4839	17	5.836368	0.07012987
ILMN_2141790	440.813	19	39.58104	0
ILMN_1673649	301.4455	28	11.49395	0
ILMN_1662809	131.4505	11	14.23303	0.01298701
ILMN_2217329	455.5331	24	24.7043	0
ILMN_1679527	98.01115	25	3.357536	0.5909091
ILMN_1733956	680.8611	15	51.347	0
ILMN_1801639	93.71545	28	3.530872	0.7168831
ILMN_1671207	503.0875	14	30.83715	0
ILMN_1719194	108.9193	15	5.865748	0.2597403
ILMN_1675669	400.7801	24	13.22213	0
ILMN_1694399	1506.755	25	65.94447	0
ILMN_2365569	119.8596	16	8.175564	0.06103896
ILMN_1812567	101.1375	33	3.932175	0.5064935
ILMN_1814787	105.0215	17	4.699238	0.3766234
ILMN_2270909	89.87975	15	6.885727	0.7987013
ILMN_2290877	113.546	19	4.62817	0.138961
ILMN_2400854	90.79356	27	3.291924	0.7818182
ILMN_1766366	95.08743	32	2.593106	0.6766234
ILMN_1812226	387.2557	15	27.10643	0
ILMN_1786823	335.7907	26	18.10687	0
ILMN_2212763	887.0681	29	26.73925	0
ILMN_1681296	86.28669	18	3.633635	0.887013
ILMN_1734660	122.4406	9	6.909714	0.04545455
ILMN_2393067	105.2445	14	5.459595	0.374026
ILMN_1802524	113.9552	18	5.740348	0.1337662
ILMN_1792620	100.6761	31	3.063475	0.5142857
ILMN_1706154	125.2549	25	7.546681	0.02727273
ILMN_2325998	84.07644	20	3.023955	0.9324675
ILMN_1709882	160.3229	28	7.304994	0.002597403
ILMN_1744500	97.60245	19	3.634264	0.6051948
ILMN_1723021	201.9116	21	14.09287	0
ILMN_1669927	114.5667	17	6.292622	0.1194805
ILMN_1675671	420.1156	31	18.52094	0
ILMN_2182198	186.8054	21	7.592848	0
ILMN_1665832	111.6007	26	6.574998	0.187013
ILMN_1664861	79.29535	27	2.698371	0.9844156
ILMN_1793990	2235.138	34	89.39471	0
ILMN_2086095	3545.927	24	158.0053	0
ILMN_1658904	133.4257	24	7.655036	0.01168831
ILMN_1732296	137.3638	27	5.224501	0.01038961
ILMN_1721758	93.13413	30	4.850119	0.725974
ILMN_1769883	174.7067	20	7.953907	0
ILMN_1696432	231.8071	19	15.04824	0
ILMN_2091347	881.9137	20	43.28556	0
ILMN_1751753	317.0335	20	14.13863	0
ILMN_1698533	865.0543	29	33.04639	0
ILMN_1721669	1005.568	30	39.49596	0
ILMN_1810400	148.7883	12	15.32822	0.003896104
ILMN_2373632	430.6798	31	16.02308	0
ILMN_1682762	110.3783	16	5.530132	0.2168831
ILMN_1802706	351.3772	28	18.54504	0
ILMN_1755075	782.3166	25	48.93346	0
ILMN_1727756	121.3244	21	5.148805	0.05194805
ILMN_3239965	150.2357	20	5.842055	0.003896104
ILMN_1670572	138.4948	26	7.865366	0.01038961
ILMN_3237462	98.84972	17	5.249253	0.5675325
ILMN_1758626	368.9693	18	10.3532	0
ILMN_1798448	157.4937	22	8.049146	0.002597403
ILMN_1815445	186.758	24	7.377357	0
ILMN_1703041	119.0804	22	7.189707	0.06623377
ILMN_1700584	175.4462	15	8.253787	0
ILMN_1682717	3311.04	18	192.7567	0
ILMN_1763539	271.9513	16	21.95123	0
ILMN_1721833	615.8651	18	29.43992	0
ILMN_1755620	89.24273	34	3.723287	0.8116883
ILMN_1694547	88.86063	20	2.457204	0.8207792
ILMN_2348268	1671.889	16	117.159	0
ILMN_3236367	115.5625	27	4.707681	0.1116883
ILMN_1710937	949.3161	25	46.69796	0
ILMN_2058782	4547.464	31	203.0027	0
ILMN_3272500	230.5011	13	8.10545	0
ILMN_1740319	379.7083	23	23.73629	0
ILMN_3238560	350.6743	25	17.47213	0
ILMN_1807277	598.0477	23	46.7993	0
ILMN_1745374	2852.679	16	227.9764	0
ILMN_1760062	5663.816	19	218.5509	0
ILMN_1723912	8468.304	27	315.0743	0
ILMN_2347798	4347.893	23	228.2471	0
ILMN_1687384	11323.41	25	365.4255	0
ILMN_1781373	1528.094	21	53.16305	0
ILMN_1707695	974.3005	24	34.39103	0
ILMN_1699331	101.4765	17	2.530229	0.4883117
ILMN_1759155	89.32992	21	3.223403	0.8090909
ILMN_1739428	780.0431	18	40.99605	0
ILMN_2239754	320.769	21	15.28108	0
ILMN_1701789	1340.098	25	66.12645	0
ILMN_1664543	172.7701	19	7.591108	0
ILMN_1696654	163.491	20	8.81435	0.001298701
ILMN_1801246	3626.113	22	136.3586	0
ILMN_1673352	2044.417	20	107.855	0
ILMN_1805750	763.8022	15	47.89167	0
ILMN_1770071	132.5672	18	11.12444	0.01168831
ILMN_1694058	74.80295	23	1.786053	0.9974026
ILMN_1711032	86.27438	13	5.492715	0.8883117
ILMN_1725833	104.3957	22	4.320517	0.3987013
ILMN_1688663	103.0121	21	4.469448	0.4493507
ILMN_1769988	110.6279	22	6.185577	0.2103896
ILMN_1664595	98.34311	26	4.035933	0.587013
ILMN_2193942	124.2394	19	8.688745	0.03246753
ILMN_1742328	103.3786	23	4.916776	0.4363636
ILMN_2129202	91.16299	17	5.37059	0.7714286
ILMN_1733136	103.0275	16	6.756599	0.4493507
ILMN_1652376	82.73397	28	2.605218	0.9493507
ILMN_1698186	111.5859	26	6.041913	0.187013
ILMN_1675192	120.3874	35	5.275466	0.05844156
ILMN_2202096	84.56187	32	3.203785	0.9233766
ILMN_1782448	123.0718	16	6.567959	0.04025974
ILMN_1660195	78.12022	17	2.145574	0.9857143
ILMN_1684538	87.39717	26	3.276332	0.861039
ILMN_1776023	98.74819	22	3.652336	0.5714286
ILMN_2186745	92.17059	22	4.40683	0.7454545
ILMN_1678574	83.76081	19	3.349362	0.9363636
ILMN_2110561	127.8	16	8.323251	0.01948052
ILMN_1752923	358.7114	17	16.28434	0
ILMN_1791057	360.9099	24	17.38422	0
ILMN_2347999	79.45276	18	2.730345	0.9844156
ILMN_1765146	280.1756	32	9.355551	0
ILMN_1682245	93.49413	30	3.081901	0.7220779
ILMN_3245702	114.0886	24	5.398463	0.1285714
ILMN_1734781	121.327	8	10.85811	0.05194805
ILMN_2097997	101.9756	20	3.588089	0.4766234
ILMN_2207291	90.41051	23	4.011132	0.7883117
ILMN_1675939	1957.59	21	100.3718	0
ILMN_1764964	1534.041	28	57.72577	0
ILMN_1676704	102.6908	20	5.279437	0.4597403
ILMN_1781057	117.1268	17	7.354724	0.08961039
ILMN_2176225	89.26273	28	2.637309	0.8103896
ILMN_1703005	876.8182	25	56.28946	0
ILMN_1667561	267.1976	29	15.05481	0
ILMN_1687390	137.2203	18	11.32542	0.01038961
ILMN_1742031	155.6174	16	7.366035	0.002597403
ILMN_1806093	88.71535	16	3.124985	0.825974
ILMN_1720724	119.9421	25	5.319946	0.06103896
ILMN_2366177	100.4725	27	2.899664	0.5168831
ILMN_1742379	156.9736	25	9.63344	0.002597403
ILMN_1666593	104.3401	22	3.868081	0.3987013
ILMN_1687037	97.01863	29	5.483942	0.6246753
ILMN_1784178	104.8255	29	3.771952	0.3831169
ILMN_3235216	149.9843	19	6.125791	0.003896104
ILMN_2063500	114.0189	24	4.546733	0.1298701
ILMN_1673172	136.954	24	6.816185	0.01038961
ILMN_1811636	106.3395	29	3.478821	0.325974
ILMN_1777449	206.7748	25	8.642723	0
ILMN_2156115	90.8306	19	4.271446	0.7818182
ILMN_1760617	116.4633	20	5.108067	0.1012987
ILMN_2254123	85.49091	28	3.29184	0.9025974
ILMN_1655504	86.48939	21	5.203732	0.8844156
ILMN_1743753	87.80025	21	3.246951	0.848052
ILMN_2373755	125.6533	23	5.012996	0.02597403
ILMN_1666560	97.56604	16	4.969317	0.6090909
ILMN_1669366	149.3855	19	9.176187	0.003896104
ILMN_1717165	256.1556	17	11.17423	0
ILMN_1744635	87.30602	24	3.188055	0.861039
ILMN_3245650	101.2374	23	6.246041	0.4987013
ILMN_1784083	107.0243	24	4.969048	0.3064935
ILMN_2139396	105.3518	28	3.728352	0.3727273
ILMN_2056087	118.7906	20	7.322839	0.06753246
ILMN_1709613	113.3986	28	5.564757	0.1415584
ILMN_1675048	75.47132	19	2.935859	0.9922078
ILMN_1699867	120.7731	20	8.133272	0.05714286
ILMN_2298035	89.5443	28	3.271351	0.8051948
ILMN_2413956	81.41444	16	4.018018	0.9727273
ILMN_1764120	100.8789	8	6.078358	0.5103896
ILMN_1733807	104.0588	22	5.699602	0.4103896
ILMN_1702447	303.3465	27	20.16222	0
ILMN_1807423	94.0244	24	4.123329	0.7077922
ILMN_1807662	3349.912	29	134.924	0
ILMN_2188966	119.4532	16	7.411184	0.06493507
ILMN_2387385	84.66673	26	3.411977	0.9181818
ILMN_1728445	98.14746	16	4.35736	0.5883117
ILMN_1725193	116.1552	13	8.207084	0.1025974
ILMN_1746085	120.7661	19	6.424053	0.05714286
ILMN_2396875	109.8921	17	6.231466	0.2324675
ILMN_1665865	213.7338	23	12.99265	0
ILMN_2132982	91.14605	30	4.237571	0.7714286
ILMN_1750324	105.7771	17	3.825767	0.3441558
ILMN_1669362	100.9246	18	6.293046	0.5103896
ILMN_2062468	116.4921	19	5.704811	0.1012987
ILMN_1677158	121.3473	20	6.061978	0.05194805
ILMN_1743950	100.3165	26	4.187685	0.5233766
ILMN_1790227	83.99422	14	1.628523	0.9337662
ILMN_1679897	168.8974	37	6.242792	0
ILMN_1717695	113.0846	30	4.938945	0.1506494
ILMN_1702740	95.083	32	3.570716	0.6766234
ILMN_1801909	115.785	24	3.251554	0.1064935
ILMN_2105441	6405.335	26	300.4584	0
ILMN_1656713	102.5326	26	4.553325	0.4623377
ILMN_2393765	3985.99	18	341.7445	0
ILMN_1815840	96.75452	15	6.37007	0.6298701
ILMN_2083066	232.4661	21	15.72967	0
ILMN_1781255	119.1817	17	5.381494	0.06623377
ILMN_1679299	77.76304	30	2.515962	0.9883117
ILMN_1704675	103.4286	32	3.99116	0.4350649
ILMN_1657316	108.6115	28	5.770069	0.2701299
ILMN_1682100	124.3775	38	4.889831	0.03246753
ILMN_1672693	105.1099	18	6.830516	0.3753247
ILMN_1753502	99.21075	20	4.053274	0.5571429
ILMN_1781735	97.26104	26	3.081404	0.6207792
ILMN_1799278	91.34624	24	3.075694	0.7623377
ILMN_1730039	77.45673	18	4.281208	0.9909091
ILMN_1759757	97.50293	29	3.840711	0.6142857
ILMN_1704353	170.5231	15	12.11066	0
ILMN_2396546	104.6165	26	4.362033	0.3896104
ILMN_2344221	90.16525	29	3.092404	0.7935065
ILMN_1653498	127.6343	20	9.057826	0.02077922
ILMN_1730432	124.1617	25	6.006824	0.03246753
ILMN_1693941	97.45187	21	4.386765	0.6142857
ILMN_1660204	119.8851	23	4.471642	0.06103896
ILMN_1801953	106.8307	30	3.179349	0.3064935
ILMN_1738268	121.7968	30	6.811549	0.04935065
ILMN_1803911	98.24246	19	3.874976	0.5883117
ILMN_1699362	682.3118	19	35.28178	0
ILMN_2324994	116.3293	21	5.982552	0.1025974
ILMN_1701402	140.3535	26	6.996006	0.006493506
ILMN_2324989	118.7509	38	4.280635	0.06753246
ILMN_1809890	94.2888	29	3.823699	0.7
ILMN_2211189	110.3617	22	5.253619	0.2181818
ILMN_1727142	462.0564	22	17.41502	0
ILMN_2172588	174.0423	32	9.906045	0
ILMN_1755024	117.6655	18	5.250243	0.08441558
ILMN_1707308	1172.7	13	83.8704	0
ILMN_1676575	201.6593	20	8.994013	0
ILMN_1893909	162.0298	19	10.97381	0.001298701
ILMN_1807425	134.8519	24	9.83974	0.01168831
ILMN_2242921	112.2633	10	7.875744	0.1675325
ILMN_2300695	80.30643	29	2.846186	0.9818182
ILMN_1669692	137.5164	17	8.435311	0.01038961
ILMN_1741334	156.8439	30	6.930038	0.002597403
ILMN_3307796	115.8459	33	5.6452	0.1051948
ILMN_1674024	133.7655	24	5.398315	0.01168831
ILMN_2073307	11152.2	17	775.3806	0
ILMN_1674167	81.02971	15	4.345072	0.9779221
ILMN_1652825	1450.039	20	38.86691	0
ILMN_1767360	232.943	19	8.523048	0
ILMN_2230892	2152.083	34	67.36455	0
ILMN_1788107	94.53431	23	3.607764	0.6961039
ILMN_1720024	103.4203	28	3.703819	0.4350649
ILMN_1664912	264.3882	31	7.865904	0
ILMN_1653459	100.2493	26	3.619548	0.5246753
ILMN_1671353	83.94501	19	3.639581	0.9350649
ILMN_1681132	98.76876	30	4.95321	0.5714286
ILMN_1789645	105.1126	29	3.716849	0.3753247
ILMN_1699908	103.1274	21	4.151879	0.4467532
ILMN_1815890	178.4398	27	8.307379	0
ILMN_1761921	94.16668	31	3.390424	0.7025974
ILMN_2052511	84.42096	19	3.819372	0.9272727
ILMN_1768505	1179.617	30	49.42825	0
ILMN_1688722	112.469	13	6.614238	0.1623377
ILMN_1724181	165.583	29	9.157106	0.001298701
ILMN_2369221	109.2789	22	6.299906	0.2454545
ILMN_1785312	107.1656	24	5.097106	0.3051948
ILMN_2273053	108.4848	22	5.536219	0.2753247
ILMN_1665682	105.2137	25	6.265375	0.374026
ILMN_1693910	84.15894	16	1.809714	0.9298701
ILMN_1759958	110.2286	29	5.040883	0.2207792
ILMN_2290628	110.2166	18	5.99754	0.2207792
ILMN_1813572	101.4052	17	5.088238	0.4935065
ILMN_1774983	100.4197	26	2.892111	0.5168831
ILMN_1766707	88.8038	27	2.523263	0.8220779
ILMN_1788109	107.4499	27	5.110535	0.3
ILMN_1753823	100.6871	27	4.460776	0.5142857
ILMN_2188247	91.72832	27	3.604443	0.7519481
ILMN_1728724	155.5663	8	18.75755	0.002597403
ILMN_1767523	95.37921	26	3.161909	0.6662338
ILMN_1710747	90.29726	23	2.916418	0.7896104
ILMN_2369919	122.9734	32	6.439585	0.04285714
ILMN_1798790	100.242	27	4.137895	0.5246753
ILMN_1690458	99.55845	21	4.200345	0.548052
ILMN_1689357	117.353	24	7.621272	0.08571429
ILMN_1666226	126.2573	21	6.911322	0.02467532
ILMN_1728663	104.6594	25	5.154074	0.3883117
ILMN_2407851	2213.364	18	112.058	0
ILMN_2294542	128.3561	26	8.367292	0.01948052
ILMN_1689718	94.15154	23	4.473113	0.7025974
ILMN_2409876	83.9304	17	3.464984	0.9350649
ILMN_1752089	81.09195	16	3.790734	0.9779221
ILMN_1722282	98.99792	21	5.02012	0.5636364
ILMN_1778457	17510.03	21	853.2709	0
ILMN_1654402	101.2083	23	4.266266	0.5012987
ILMN_2253759	84.78893	31	2.573908	0.9181818
ILMN_2334296	325.6472	24	15.36228	0
ILMN_1725809	99.76998	15	5.620269	0.5415584
ILMN_1653575	116.6736	24	4.262071	0.0961039
ILMN_1781700	721.1652	25	41.29689	0
ILMN_1721762	311.9625	19	9.464944	0
ILMN_1799575	101.6426	33	5.219142	0.4844156
ILMN_1682592	104.6276	23	4.762725	0.3896104
ILMN_1658483	88.45082	18	4.531168	0.8298701
ILMN_1775501	89.20154	19	3.56859	0.8116883
ILMN_1790556	109.4054	21	6.533433	0.2402597
ILMN_2359733	93.35756	27	3.772682	0.7233766
ILMN_1759141	81.92414	12	4.411744	0.9662338
ILMN_1804901	93.47655	22	2.858625	0.7220779
ILMN_1704000	99.90448	24	3.984241	0.5376623
ILMN_1718275	112.0354	22	5.955843	0.1753247
ILMN_1697710	91.32987	15	2.206752	0.7623377
ILMN_2353936	80.83461	20	3.107461	0.9792208
ILMN_1799519	95.85022	24	4.193198	0.6571429
ILMN_1761927	115.8994	27	5.430731	0.1051948
ILMN_1754002	99.68117	14	4.65432	0.5454546
ILMN_2158713	112.1158	17	4.349255	0.1701299
ILMN_1810584	99.07739	22	5.038817	0.5623376
ILMN_1758371	94.0304	20	5.036013	0.7077922
ILMN_1772131	116.317	25	4.672813	0.1025974
ILMN_2251766	101.7919	34	4.554791	0.4844156
ILMN_2357062	89.02805	21	4.01432	0.8168831
ILMN_1793870	92.15719	27	4.774535	0.7467533
ILMN_1686884	114.3335	36	3.248466	0.1233766
ILMN_2160428	106.9624	26	4.906743	0.3064935
ILMN_1767413	103.4341	25	4.200385	0.4350649
ILMN_1697444	123.5304	22	9.118331	0.03636364
ILMN_1788623	105.805	12	7.369155	0.3441558
ILMN_2242900	111.8081	25	6.573259	0.1805195
ILMN_2313672	88.41294	17	5.212739	0.8298701
ILMN_1762810	104.8404	22	5.337886	0.3831169
ILMN_1806249	108.9282	22	6.789664	0.2597403
ILMN_1689734	102.5085	19	6.119765	0.4649351
ILMN_1774874	86.86801	22	3.742602	0.8701299
ILMN_1704321	98.63126	15	5.996248	0.574026
ILMN_3248857	93.98517	19	6.068172	0.7090909
ILMN_1695107	89.18942	20	3.964794	0.8142857
ILMN_1765668	123.3086	24	5.582443	0.03636364
ILMN_1772674	89.35252	24	3.664082	0.8090909
ILMN_1798204	530.2604	21	29.84757	0
ILMN_1786609	99.19214	31	3.291439	0.5571429
ILMN_1661687	135.797	19	12.98913	0.01038961
ILMN_1722209	111.2825	16	8.504759	0.1987013
ILMN_1735208	104.9818	23	4.794479	0.3792208
ILMN_2100046	94.77477	28	3.244593	0.6883117
ILMN_1666175	98.81071	14	5.39609	0.5701299
ILMN_1653324	110.2412	18	7.042301	0.2207792
ILMN_2307721	98.04006	14	4.105902	0.5909091
ILMN_1805385	91.7795	18	3.072479	0.7519481
ILMN_1715603	200.0315	18	16.26447	0
ILMN_1734937	86.74924	22	3.428651	0.874026
ILMN_2223663	82.41829	16	3.03632	0.9558442
ILMN_2407799	124.948	12	11.51513	0.02727273
ILMN_1774685	109.0098	16	5.333311	0.2519481
ILMN_1725814	98.72495	23	3.466044	0.5714286
ILMN_1720243	233.8506	16	19.55496	0
ILMN_2401883	100.6678	19	4.003379	0.5142857
ILMN_2401884	98.4448	29	3.32566	0.5844156
ILMN_2123182	86.20911	24	4.183243	0.8896104
ILMN_1753758	88.50085	30	3.231926	0.8285714
ILMN_1688152	387.8266	22	16.91339	0
ILMN_1662302	91.40666	24	3.906926	0.7597402
ILMN_1768900	92.08189	22	3.823734	0.7467533
ILMN_2405324	1620.269	21	82.51125	0
ILMN_1680805	290.4302	25	9.107758	0
