ID_REF	VALUE	5455178010_E.Avg_NBEADS	5455178010_E.BEAD_STDERR	5455178010_E.Detection Pval
ILMN_3239307	88.82282	28	3.234555	0.8597403
ILMN_3241912	110.2626	27	4.461422	0.2454545
ILMN_3238192	101.9319	23	4.85739	0.4805195
ILMN_3284020	104.4388	18	3.591091	0.4
ILMN_3245194	168.3885	27	9.42434	0.001298701
ILMN_3247781	211.1089	27	14.30713	0
ILMN_3249193	108.3715	29	4.644572	0.2857143
ILMN_3203688	92.4203	23	5.937007	0.7688312
ILMN_3237662	96.81335	15	6.185471	0.6298701
ILMN_3200688	106.2709	32	5.708696	0.3337662
ILMN_3249520	103.7889	21	5.309418	0.4233766
ILMN_3247857	104.6834	23	5.914647	0.3896104
ILMN_3238735	122.9922	17	7.619593	0.05714286
ILMN_3247390	128.6201	18	8.168542	0.02857143
ILMN_3276395	118.4736	31	5.840942	0.1051948
ILMN_3199920	119.9568	29	5.013525	0.08441558
ILMN_3235046	109.8488	16	7.230924	0.2571429
ILMN_3205988	93.20734	18	4.280438	0.7519481
ILMN_3282496	88.77614	18	2.030997	0.8623376
ILMN_3279282	130.7626	17	10.16363	0.02337662
ILMN_3238516	100.0968	30	4.63207	0.5350649
ILMN_3201715	153.0859	16	13.72654	0.001298701
ILMN_3295101	98.99257	28	5.445182	0.5675325
ILMN_3247492	134.6349	21	11.73763	0.009090909
ILMN_3248260	94.61443	23	2.966275	0.7012987
ILMN_3241431	94.03264	21	3.833781	0.725974
ILMN_3287312	105.2291	18	7.450182	0.3714286
ILMN_3200212	97.17599	23	5.803034	0.625974
ILMN_3239135	1547.323	26	61.44241	0
ILMN_3249578	10420.06	22	532.1558	0
ILMN_3235003	94.03322	19	3.268622	0.725974
ILMN_3245033	121.8938	22	6.0043	0.06493507
ILMN_3217625	100.7478	21	6.28336	0.5168831
ILMN_3294146	94.26205	21	4.363723	0.7181818
ILMN_3245733	99.89621	27	4.429273	0.5389611
ILMN_3239541	100.507	28	3.889029	0.5220779
ILMN_3248180	104.6974	28	4.969862	0.387013
ILMN_3202448	131.0622	18	9.776036	0.02207792
ILMN_3242357	139.0512	30	3.999668	0.007792208
ILMN_3275724	86.51689	27	3.071794	0.9116883
ILMN_3284177	222.3731	14	11.1367	0
ILMN_3240397	95.15504	25	4.867663	0.6779221
ILMN_3240038	122.9299	20	8.946828	0.05714286
ILMN_3248541	97.19372	32	4.180197	0.625974
ILMN_3280605	108.3952	25	7.834199	0.2857143
ILMN_3199172	90.6873	20	5.723045	0.8168831
ILMN_3248057	98.80744	22	3.688456	0.5714286
ILMN_3249199	104.7834	35	4.851189	0.3857143
ILMN_3247045	87.79039	32	3.655729	0.8818182
ILMN_3213640	399.6894	18	39.37281	0
ILMN_3241240	103.8098	18	5.470402	0.4207792
ILMN_3242673	112.7063	27	5.01769	0.1883117
ILMN_3239339	106.6925	37	6.036853	0.3220779
ILMN_3279219	1896.763	19	96.30173	0
ILMN_3240510	100.9013	19	6.338078	0.5090909
ILMN_3230464	93.69778	25	3.524235	0.7402598
ILMN_3278893	92.09777	21	4.630346	0.7753247
ILMN_3202418	103.245	19	6.558759	0.4363636
ILMN_3236391	94.08299	26	4.373258	0.7246753
ILMN_3203534	138.0781	21	12.92397	0.007792208
ILMN_3247482	180.8766	16	22.48754	0
ILMN_3240403	89.97213	20	4.68053	0.8298701
ILMN_3238921	85.30098	26	3.296349	0.9246753
ILMN_3241783	117.8352	23	7.689294	0.112987
ILMN_3288161	21377.91	27	1022.732	0
ILMN_3238203	124.4893	18	13.21343	0.04415584
ILMN_3279130	114.8127	36	6.370176	0.1532468
ILMN_3202653	148.6122	21	6.907973	0.001298701
ILMN_3236752	121.5555	27	6.103974	0.06753246
ILMN_3284631	92.10439	22	4.257696	0.7753247
ILMN_3201852	105.1254	15	9.689034	0.3805195
ILMN_3288268	1950.367	31	106.4414	0
ILMN_3241237	147.1699	19	12.82398	0.001298701
ILMN_3245586	115.1194	17	6.994915	0.1428571
ILMN_3293996	102.5115	19	4.958168	0.4597403
ILMN_3280402	156.0348	23	9.129916	0.001298701
ILMN_3281627	125.3296	20	6.343861	0.03896104
ILMN_3242800	99.56834	33	4.717524	0.5493507
ILMN_3241296	97.21021	16	5.439068	0.625974
ILMN_3236079	107.4366	28	5.217975	0.3025974
ILMN_3246885	109.9181	27	5.78548	0.2558441
ILMN_3238401	140.3586	18	11.98801	0.006493506
ILMN_3279575	127.5	33	6.613841	0.02987013
ILMN_3211677	128.5048	20	7.208724	0.02857143
ILMN_3288178	95.11266	29	3.692655	0.6792208
ILMN_3234436	1560.526	20	102.5807	0
ILMN_3219197	92.08791	20	4.634237	0.7753247
ILMN_3284503	105.7351	36	5.6354	0.3467532
ILMN_3279757	85.92411	21	4.095839	0.9181818
ILMN_3203444	199.1327	36	7.11647	0
ILMN_3283032	106.3774	27	4.478258	0.3324675
ILMN_3246448	90.34396	20	3.396478	0.825974
ILMN_3247297	108.4669	30	5.450166	0.2831169
ILMN_3236130	1031.175	29	60.51847	0
ILMN_3236325	98.65381	11	5.295635	0.5792208
ILMN_3241335	106.2805	25	7.275315	0.3337662
ILMN_3241679	94.31499	16	5.328774	0.7168831
ILMN_3220265	115.4124	27	6.479981	0.138961
ILMN_3296793	110.0557	21	6.271707	0.2532468
ILMN_3236507	110.3617	21	8.473971	0.2441558
ILMN_3248371	108.3982	15	7.345365	0.2857143
ILMN_3294158	105.7451	22	5.075618	0.3467532
ILMN_3243644	1590.201	22	89.66204	0
ILMN_3205289	128.2971	22	10.04819	0.02857143
ILMN_3247928	106.0859	20	7.746567	0.3415585
ILMN_3236893	81.79791	20	2.837361	0.9636363
ILMN_3288157	102.3657	27	5.853814	0.4662338
ILMN_3239537	96.07987	36	5.159033	0.651948
ILMN_3237404	966.6552	22	59.64734	0
ILMN_3200918	94.36028	14	6.095423	0.7116883
ILMN_3206866	16888.4	23	632.8533	0
ILMN_3244880	100.802	21	6.440415	0.5168831
ILMN_3243766	101.6917	27	5.252123	0.4857143
ILMN_3282549	93.90456	25	5.980655	0.7337663
ILMN_3243283	97.13306	28	4.32617	0.625974
ILMN_3236618	111.9259	26	6.729334	0.2142857
ILMN_3246585	91.59673	24	3.934393	0.787013
ILMN_3277608	88.59743	21	5.012689	0.8662338
ILMN_3245997	104.3898	17	7.179839	0.4
ILMN_3283203	116.7225	29	5.93137	0.1246753
ILMN_3240023	99.20938	20	4.90431	0.5571429
ILMN_3249374	113.0362	23	6.938255	0.1805195
ILMN_3207537	109.1998	21	8.975951	0.2688312
ILMN_3232122	102.2349	32	5.642401	0.4701299
ILMN_3200042	91.69181	28	3.307742	0.7844156
ILMN_3235896	112.4781	16	9.231446	0.1935065
ILMN_3241527	108.0211	27	5.784245	0.2935065
ILMN_3279166	104.0545	19	5.63941	0.4116883
ILMN_3201523	132.3137	19	9.767832	0.01558442
ILMN_3278004	137.8079	18	9.517512	0.007792208
ILMN_3237895	110.9202	22	5.787427	0.2311688
ILMN_3278245	103.1249	21	6.117002	0.4376623
ILMN_3201060	97.94805	22	4.811293	0.6038961
ILMN_3279531	97.67451	23	5.962063	0.6103896
ILMN_3202976	92.08189	25	4.419291	0.7753247
ILMN_3295735	165.2155	26	12.78548	0.001298701
ILMN_3212312	104.3641	18	5.626988	0.4012987
ILMN_3280628	471.2759	24	19.75686	0
ILMN_3210511	105.1686	27	5.695533	0.3753247
ILMN_3287009	120.4176	24	6.175489	0.07792208
ILMN_3236628	87.0727	13	7.220129	0.9012987
ILMN_3294222	4317.814	22	234.8797	0
ILMN_3239984	89.80112	30	3.165128	0.8363636
ILMN_3248487	88.71415	24	4.311043	0.864935
ILMN_3204472	103.0992	26	4.957619	0.438961
ILMN_3247965	99.00192	20	4.900574	0.5675325
ILMN_3274563	101.9919	29	5.752058	0.4792208
ILMN_3290213	103.3369	23	7.028523	0.4337662
ILMN_3245046	122.5652	20	7.230259	0.05714286
ILMN_3235954	126.5881	23	6.442208	0.03376623
ILMN_3231439	102.5365	21	5.00648	0.4584416
ILMN_3204136	94.22481	30	3.171054	0.7194805
ILMN_3230337	130.0183	28	7.401212	0.02337662
ILMN_3199513	92.18406	25	3.929456	0.774026
ILMN_3211935	1673.587	26	75.44396	0
ILMN_3288437	113.5385	28	6.155039	0.1714286
ILMN_3281023	97.43939	15	6.109529	0.6168831
ILMN_3248403	314.4009	23	9.893879	0
ILMN_3291501	105.4954	28	5.721996	0.3584416
ILMN_3200465	112.7398	19	6.554804	0.187013
ILMN_3243175	2573.153	16	134.7538	0
ILMN_3242196	112.6838	31	6.667882	0.1896104
ILMN_3249491	101.2143	23	6.40113	0.4974026
ILMN_3238916	110.3736	27	4.13637	0.2441558
ILMN_3213167	122.8836	26	8.018608	0.05714286
ILMN_3239548	233.3145	31	14.61122	0
ILMN_3279306	7482.502	21	318.294	0
ILMN_3202734	7265.63	14	296.6225	0
ILMN_3239806	103.5499	15	3.722638	0.4298701
ILMN_3200758	93.43518	18	3.858963	0.7493507
ILMN_3214893	544.8823	26	16.26762	0
ILMN_3294581	96.55766	17	7.440778	0.6363636
ILMN_3204661	107.033	21	5.496272	0.3142857
ILMN_3281165	102.2775	18	8.053529	0.4688312
ILMN_3217074	95.11396	34	4.884666	0.6792208
ILMN_3293159	193.636	20	23.14947	0
ILMN_3246839	108.0931	26	4.910869	0.2909091
ILMN_3238339	90.12202	24	3.399739	0.8285714
ILMN_3205012	109.853	30	5.298931	0.2558441
ILMN_3281517	107.7215	29	4.081711	0.2987013
ILMN_3198545	136.9763	19	7.360614	0.009090909
ILMN_3275021	91.727	20	4.876168	0.7831169
ILMN_3289172	122.6456	18	11.17365	0.05714286
ILMN_3284424	98.57307	18	6.384576	0.5818182
ILMN_3201609	87.86557	17	4.052094	0.8779221
ILMN_3243562	98.22423	27	4.862318	0.5948052
ILMN_3235677	108.022	25	7.432046	0.2935065
ILMN_3294800	114.3395	11	5.681359	0.1649351
ILMN_3247232	96.41671	28	4.373821	0.6415585
ILMN_3201530	110.9141	29	6.097225	0.2324675
ILMN_3237286	128.47	20	7.908086	0.02857143
ILMN_3280019	6294.554	26	260.8419	0
ILMN_3201986	3094.882	29	154.3312	0
ILMN_3284845	110.4285	13	10.43215	0.2441558
ILMN_3208330	296.5429	18	14.72199	0
ILMN_3246195	100.3827	31	4.282082	0.5233766
ILMN_3242715	93.95505	24	4.587178	0.7311688
ILMN_3249093	104.9841	26	6.732484	0.3805195
ILMN_3292244	99.12721	33	4.578011	0.5636364
ILMN_3201600	118.5531	23	8.586358	0.1012987
ILMN_3295874	119.9949	22	6.24236	0.08311688
ILMN_3219344	93.20264	23	3.812931	0.7519481
ILMN_3293215	84.66673	20	3.575886	0.9298701
ILMN_3244125	100.5591	21	5.038158	0.5168831
ILMN_3278626	110.0943	28	5.405995	0.2532468
ILMN_3198837	83.86032	13	2.601312	0.9441559
ILMN_3275305	93.52185	19	4.613393	0.7480519
ILMN_3239876	121.1579	24	6.414228	0.06883117
ILMN_3275267	106.4841	22	6.279804	0.3298701
ILMN_3247877	95.36452	28	4.979737	0.6753247
ILMN_3237873	94.23422	25	3.443242	0.7194805
ILMN_3243506	94.79959	24	3.189138	0.6896104
ILMN_3239198	127.2058	25	7.818731	0.02987013
ILMN_3249275	93.90659	28	4.310803	0.7337663
ILMN_3240438	93.99145	22	4.862615	0.7272727
ILMN_3202231	105.9291	24	5.687321	0.3441558
ILMN_3238331	101.9539	19	4.95025	0.4805195
ILMN_3292685	102.5878	20	7.106338	0.4558442
ILMN_3200438	121.072	28	7.688716	0.07012987
ILMN_3203615	103.7005	34	5.574796	0.425974
ILMN_3289484	95.12431	20	4.209037	0.6779221
ILMN_3240938	102.6155	29	5.130314	0.451948
ILMN_3235246	92.33537	23	4.836491	0.7701299
ILMN_3248645	92.38678	25	3.694728	0.7688312
ILMN_3292190	89.88715	24	4.696842	0.8350649
ILMN_3247110	100.3378	24	4.148637	0.525974
ILMN_3235556	95.83309	25	3.249776	0.6610389
ILMN_3276751	104.1994	22	7.334121	0.4038961
ILMN_3205271	915.4629	30	59.33615	0
ILMN_3282529	96.10835	22	5.064536	0.6506494
ILMN_3242312	104.0463	29	5.768641	0.4116883
ILMN_3240134	90.92801	15	9.186407	0.8064935
ILMN_3214117	107.6844	24	5.727172	0.2987013
ILMN_3290622	105.7943	28	5.301598	0.3467532
ILMN_3245531	94.95237	19	4.114393	0.6818182
ILMN_3240564	76.70875	14	2.160697	0.9935065
ILMN_3239395	87.66021	24	3.68401	0.8857143
ILMN_3284463	87.93542	25	3.535541	0.8753247
ILMN_3216345	109.8044	24	6.006191	0.2571429
ILMN_3242772	88.64849	20	3.059242	0.864935
ILMN_3243002	99.36217	15	6.450723	0.5545455
ILMN_3248208	126.1927	23	9.167001	0.03506494
ILMN_3203916	97.49361	19	4.350159	0.6155844
ILMN_3280416	113.6384	24	7.567585	0.1701299
ILMN_3235833	112.153	24	4.772532	0.2038961
ILMN_3216744	122.7706	22	10.51005	0.05714286
ILMN_3201290	101.2917	12	7.437938	0.4961039
ILMN_3240705	115.5944	19	9.406817	0.138961
ILMN_3240258	89.91231	27	3.827758	0.8350649
ILMN_3246102	117.8034	18	6.621315	0.112987
ILMN_3236346	195.6554	29	12.11964	0
ILMN_3242896	127.0562	19	11.61056	0.02987013
ILMN_3276444	104.605	22	6.3841	0.3948052
ILMN_3199970	101.1059	22	6.33534	0.4974026
ILMN_3289144	118.888	23	7.349894	0.0948052
ILMN_3216377	90.17705	23	4.3416	0.8285714
ILMN_3294100	90.19643	22	4.852784	0.8272727
ILMN_3236120	97.58403	17	6.048446	0.6103896
ILMN_3288830	215.2788	21	13.1611	0
ILMN_3288102	96.72383	21	6.351907	0.6324675
ILMN_3217295	88.88463	27	3.260226	0.8571429
ILMN_3248063	127.7546	20	11.27147	0.02987013
ILMN_3246742	99.41811	23	6.819766	0.5532467
ILMN_3245865	90.71439	13	2.334603	0.8155844
ILMN_3204434	101.4605	17	4.990858	0.4909091
ILMN_3235606	97.76759	32	3.760959	0.6064935
ILMN_3239900	92.98215	26	3.285209	0.7558442
ILMN_3235817	113.4547	23	6.918498	0.174026
ILMN_3294197	104.194	21	6.210374	0.4038961
ILMN_3210460	94.4286	29	4.708128	0.7077922
ILMN_3232785	122.315	24	6.261887	0.06363636
ILMN_3234349	89.95406	20	4.875017	0.8311688
ILMN_3198090	94.14828	33	4.717445	0.7220779
ILMN_3232995	110.7446	26	5.587697	0.2363636
ILMN_3293843	100.3048	21	5.315052	0.5285714
ILMN_3246984	99.27171	24	5.763416	0.5571429
ILMN_3236570	97.60826	19	4.919328	0.6103896
ILMN_3235891	91.86719	19	5.376275	0.7805195
ILMN_3242615	103.2307	18	5.910082	0.4363636
ILMN_3242734	113.8655	25	5.148331	0.1675325
ILMN_3233263	98.27873	26	5.705625	0.5896104
ILMN_3246130	115.9908	23	8.574439	0.1376623
ILMN_3236457	102.6573	26	6.3848	0.4493507
ILMN_3241201	106.6526	24	5.426771	0.3246753
ILMN_3215886	98.31247	29	4.69598	0.5896104
ILMN_3293981	105.0056	24	6.440813	0.3805195
ILMN_3279875	122.2913	23	7.854984	0.06363636
ILMN_3239416	96.17583	24	4.043451	0.6467533
ILMN_3214985	102.1919	18	5.984653	0.4727273
ILMN_3291594	98.23978	20	6.207447	0.5948052
ILMN_3283434	104.4053	16	5.998719	0.4
ILMN_3274246	101.4386	28	5.873191	0.4922078
ILMN_3206475	103.4545	27	5.57442	0.4311688
ILMN_3282983	2299.362	24	96.88354	0
ILMN_3238823	105.0825	13	7.338062	0.3805195
ILMN_3246380	95.93721	16	5.710166	0.6558442
ILMN_3239730	105.0321	24	6.109957	0.3805195
ILMN_3247816	143.3395	13	13.82325	0.002597403
ILMN_3238137	278.0611	15	20.891	0
ILMN_3240003	164.4727	24	5.245016	0.001298701
ILMN_3291492	107.3584	23	4.33155	0.3038961
ILMN_3199585	107.2288	29	6.017891	0.3051948
ILMN_3248334	142.1941	16	10.94779	0.005194805
ILMN_3240557	90.59611	26	3.407588	0.8168831
ILMN_3201643	271.5862	18	18.84099	0
ILMN_3246771	114.091	15	7.268485	0.1662338
ILMN_3247520	97.07057	23	3.065541	0.625974
ILMN_3237109	93.92906	24	4.680345	0.7311688
ILMN_3238012	100.124	23	4.392188	0.5324675
ILMN_3249400	111.673	25	6.864405	0.2181818
ILMN_3247201	95.67142	21	6.207292	0.6662338
ILMN_3245441	114.2602	32	5.487204	0.1649351
ILMN_3296633	91.45383	20	2.996201	0.7922078
ILMN_3203186	107.2745	29	6.352064	0.3038961
ILMN_3295967	112.8725	26	6.9094	0.1844156
ILMN_3242591	90.0183	17	3.636131	0.8298701
ILMN_3239401	96.08307	16	6.11114	0.651948
ILMN_3240147	91.65528	24	5.681632	0.7857143
ILMN_3235420	150.6569	13	9.267795	0.001298701
ILMN_3244043	97.65687	21	4.663933	0.6103896
ILMN_3199911	117.6389	27	7.301096	0.1194805
ILMN_3238915	107.5073	25	7.539006	0.3025974
ILMN_3244560	104.765	19	7.735092	0.3857143
ILMN_3243502	87.92313	20	4.96293	0.8753247
ILMN_3207563	97.45939	33	4.043794	0.6168831
ILMN_3202710	100.1859	13	8.177003	0.5311688
ILMN_3293885	130.3357	20	10.48488	0.02337662
ILMN_3238281	116.3138	32	5.938598	0.1298701
ILMN_3243414	141.0478	13	16.40367	0.006493506
ILMN_3287106	93.56783	24	4.500308	0.7454545
ILMN_3201775	91.47448	16	4.726064	0.7909091
ILMN_3235358	115.6767	30	7.193712	0.1376623
ILMN_3239117	98.67478	20	3.859088	0.5779221
ILMN_3237887	86.10876	30	3.883461	0.9181818
ILMN_3237461	91.71841	13	4.889233	0.7844156
ILMN_3246781	90.11618	17	4.567609	0.8285714
ILMN_3235732	127.0017	18	11.11878	0.02987013
ILMN_3244982	116.886	24	5.432969	0.1246753
ILMN_3241411	102.8782	19	7.11058	0.4467532
ILMN_3237808	96.50262	18	5.459872	0.638961
ILMN_3246419	91.06237	29	5.191981	0.8038961
ILMN_3275522	100.1467	30	2.687649	0.5311688
ILMN_3199052	119.1792	25	6.561024	0.08961039
ILMN_3247033	94.99852	20	5.903748	0.6818182
ILMN_3285532	101.6453	20	5.05147	0.487013
ILMN_3237529	106.5758	20	6.51412	0.3272727
ILMN_3281327	113.007	33	6.237162	0.1805195
ILMN_3237277	98.08771	22	4.843429	0.6
ILMN_3210806	95.27927	24	4.284989	0.6779221
ILMN_3249629	98.16769	28	5.183915	0.5974026
ILMN_3248586	102.3168	20	6.08476	0.4688312
ILMN_3235061	99.60634	21	5.500926	0.5454546
ILMN_3241182	89.36088	20	4.389684	0.8441558
ILMN_3217771	133.9204	21	8.772882	0.01038961
ILMN_3244929	119.3707	21	6.663802	0.08961039
ILMN_3246988	97.59814	30	3.929831	0.6103896
ILMN_3244925	94.25015	27	4.809642	0.7194805
ILMN_3291203	95.10464	21	5.355627	0.6792208
ILMN_3212013	90.29578	17	5.166217	0.825974
ILMN_3293730	98.43982	29	3.624772	0.5857143
ILMN_3244876	96.51469	31	5.102995	0.638961
ILMN_3286235	100.9762	22	4.654108	0.5064935
ILMN_3245486	107.7786	24	7.08842	0.2987013
ILMN_3278683	108.7336	20	6.108281	0.2792208
ILMN_3218193	95.4213	19	5.033994	0.6727273
ILMN_3294235	11181.61	18	576.3104	0
ILMN_3239588	100.628	22	4.224947	0.5168831
ILMN_3247691	96.42627	20	5.863521	0.6415585
ILMN_3239326	92.36371	25	4.002851	0.7688312
ILMN_3239662	124.6889	17	12.09939	0.04285714
ILMN_3243887	122.9128	11	7.685703	0.05714286
ILMN_3246688	84.30859	19	3.810771	0.9350649
ILMN_3283015	464.7635	23	22.97178	0
ILMN_3218258	94.37257	17	3.110241	0.7116883
ILMN_3236524	94.31631	16	6.481444	0.7168831
ILMN_3240715	110.4353	10	9.500402	0.2441558
ILMN_3235549	106.088	27	6.129159	0.3415585
ILMN_3246078	89.49048	24	4.476631	0.8415585
ILMN_3294965	131.0215	25	9.54915	0.02207792
ILMN_3295894	107.8865	30	4.916446	0.2948052
ILMN_3209771	104.6101	28	5.476271	0.3935065
ILMN_3238652	120.7987	16	8.204789	0.07402597
ILMN_3276409	135.651	20	12.62071	0.009090909
ILMN_3292892	128.0552	25	8.050398	0.02987013
ILMN_3216382	88.89589	22	3.613211	0.8571429
ILMN_3296884	138.3096	24	8.828011	0.007792208
ILMN_3277365	10280.01	24	519.2427	0
ILMN_3210416	87.82964	24	4.475626	0.8779221
ILMN_3291253	112.8346	22	7.376362	0.1844156
ILMN_3240617	89.56049	17	4.358932	0.8402597
ILMN_3240082	124.1247	29	7.409093	0.04545455
ILMN_3282892	92.48767	25	4.048697	0.7688312
ILMN_3243032	94.22765	14	6.125659	0.7194805
ILMN_3292122	107.8832	21	7.578378	0.2948052
ILMN_3288760	123.5969	13	7.586124	0.04935065
ILMN_3212262	131.3883	17	11.83967	0.02077922
ILMN_3242837	97.39696	20	6.864307	0.6181818
ILMN_3236330	102.4566	19	5.092147	0.4623377
ILMN_3239667	106.7014	21	7.038743	0.3220779
ILMN_3248278	90.50871	12	5.233945	0.8194805
ILMN_3292678	9473.713	25	323.0617	0
ILMN_3204667	91.23646	30	4.442114	0.8012987
ILMN_3234746	86.71265	18	4.117486	0.9116883
ILMN_3275936	267.7559	22	21.32807	0
ILMN_3249085	101.878	20	7.0454	0.4805195
ILMN_3218529	94.70914	33	3.153126	0.6948052
ILMN_3274528	97.48238	18	7.218229	0.6155844
ILMN_3291287	117.3553	23	6.657144	0.1207792
ILMN_3211055	107.1817	26	7.643467	0.3077922
ILMN_3274814	101.9949	20	5.651073	0.4792208
ILMN_3238099	126.1236	22	7.799408	0.03506494
ILMN_3243370	101.6314	20	5.349223	0.4883117
ILMN_3239361	152.9392	23	7.318624	0.001298701
ILMN_3248462	96.75525	17	5.202472	0.6311688
ILMN_3212016	85.77647	14	3.514351	0.9194805
ILMN_3246556	105.0256	32	4.266349	0.3805195
ILMN_3203821	93.45444	14	6.583962	0.7493507
ILMN_3280323	93.75521	25	4.161771	0.738961
ILMN_3274380	103.5138	28	4.627377	0.4298701
ILMN_3205264	94.97838	19	5.666961	0.6818182
ILMN_3249333	96.88247	19	6.637133	0.6285715
ILMN_3277511	113.2435	19	4.700336	0.1779221
ILMN_3201034	109.2052	21	6.287148	0.2688312
ILMN_3287266	415.7093	32	16.16766	0
ILMN_3235357	160.7509	23	11.53511	0.001298701
ILMN_3238852	89.01446	17	6.295985	0.8545455
ILMN_3247769	87.04047	31	3.172107	0.9038961
ILMN_3241768	113.3021	30	5.178443	0.1766234
ILMN_3241117	101.228	23	4.631152	0.4974026
ILMN_3243291	1412.548	30	73.48482	0
ILMN_3242386	91.14605	27	3.635307	0.8012987
ILMN_3243006	90.0532	22	5.418395	0.8298701
ILMN_3286685	345.7888	22	23.69165	0
ILMN_3241818	138.3988	25	8.769775	0.007792208
ILMN_3246653	102.5123	26	4.716084	0.4597403
ILMN_3248237	114.8268	26	5.196416	0.1532468
ILMN_3203162	99.28503	22	5.572767	0.5571429
ILMN_3279657	90.37714	26	2.947583	0.825974
ILMN_3248717	99.83279	28	5.012184	0.5402597
ILMN_3238466	101.813	27	5.628438	0.4844156
ILMN_3240783	91.96262	25	3.042083	0.7766234
ILMN_3239121	130.0069	30	8.379217	0.02337662
ILMN_3241928	106.5199	26	5.533278	0.3285714
ILMN_3243320	106.4718	21	9.621695	0.3298701
ILMN_3236704	118.656	30	4.060042	0.1
ILMN_3237400	111.8092	39	5.231187	0.2155844
ILMN_3244496	112.3776	25	6.592032	0.1974026
ILMN_3245894	94.2468	33	3.56563	0.7194805
ILMN_3248654	106.331	24	4.917998	0.3324675
ILMN_3244868	96.95718	30	4.822537	0.625974
ILMN_3245919	128.3639	24	10.69283	0.02857143
ILMN_3238148	134.268	15	10.47238	0.009090909
ILMN_3237187	121.0323	12	8.850144	0.07012987
ILMN_3237281	92.62102	24	3.859831	0.7649351
ILMN_3249473	104.2539	24	5.228004	0.4012987
ILMN_3241322	98.75704	27	4.279729	0.5727273
ILMN_3277282	85.97668	24	4.181381	0.9181818
ILMN_3200806	96.86067	24	5.71268	0.6298701
ILMN_3249054	96.79836	30	3.132841	0.6298701
ILMN_3242265	108.4733	20	8.080081	0.2831169
ILMN_3238721	100.1414	25	6.781819	0.5311688
ILMN_3238893	144.5687	20	10.49089	0.001298701
ILMN_3243209	102.8794	24	5.214324	0.4467532
ILMN_3243549	19233.06	21	648.0579	0
ILMN_3236801	91.75375	28	4.057292	0.7831169
ILMN_3287464	93.60095	23	4.697554	0.7441558
ILMN_3242053	89.43736	28	3.685807	0.8415585
ILMN_3242638	115.4	17	8.714047	0.138961
ILMN_3249618	1728.444	22	103.8476	0
ILMN_3285616	174.8961	26	10.66006	0.001298701
ILMN_3209106	95.90569	24	5.221517	0.6571429
ILMN_3211187	124.9339	23	6.687675	0.04155844
ILMN_3287687	92.39768	19	4.816526	0.7688312
ILMN_3249331	99.5538	23	4.403861	0.5493507
ILMN_3235525	92.16439	23	4.515471	0.774026
ILMN_3296208	100.3546	27	5.512967	0.5246753
ILMN_3237584	126.6433	21	9.560673	0.03376623
ILMN_3288238	87.82389	17	6.57625	0.8779221
ILMN_3211739	103.1438	20	7.469279	0.4376623
ILMN_3245218	107.1987	27	6.48715	0.3077922
ILMN_3244816	106.2192	20	5.214428	0.3350649
ILMN_3237698	115.9804	32	5.45251	0.1376623
ILMN_3246875	95.88013	20	6.788929	0.6597403
ILMN_3244085	88.23503	17	2.800064	0.8688312
ILMN_3240308	100.4311	24	6.179461	0.5220779
ILMN_3246255	982.0391	27	31.3272	0
ILMN_3237534	166.4696	17	10.89031	0.001298701
ILMN_3246237	91.79318	13	4.659247	0.7818182
ILMN_3198636	107.7758	17	7.73294	0.2987013
ILMN_3232806	99.68768	31	4.094728	0.5428572
ILMN_3210565	81.83621	21	3.737524	0.9636363
ILMN_3249583	107.5466	22	4.590499	0.3025974
ILMN_3245778	98.79098	20	4.356696	0.5714286
ILMN_3236833	108.3061	13	8.993593	0.2857143
ILMN_3244224	93.37428	25	3.813538	0.7506493
ILMN_3237729	110.3066	14	6.52067	0.2454545
ILMN_3243534	90.87344	20	3.731137	0.8090909
ILMN_3285768	90.10666	11	5.221929	0.8285714
ILMN_3209255	107.6458	11	10.71337	0.3
ILMN_3244079	128.5258	16	11.79786	0.02857143
ILMN_3245264	97.14418	22	5.338929	0.625974
ILMN_3235126	96.01852	12	4.178119	0.6545454
ILMN_3238813	99.89336	23	4.251881	0.5389611
ILMN_3242912	101.5923	32	5.617538	0.4883117
ILMN_3239610	3103.303	23	152.9531	0
ILMN_3245292	90.20716	28	5.345685	0.8272727
ILMN_3242535	146.1431	27	6.893555	0.001298701
ILMN_3236831	106.2363	20	7.484864	0.3337662
ILMN_3246470	103.5463	26	3.787606	0.4298701
ILMN_3248546	98.17331	18	4.369978	0.5974026
ILMN_3248640	93.88955	25	3.329399	0.7337663
ILMN_3246330	187.7127	29	9.261248	0
ILMN_3235308	115.5413	20	8.655004	0.138961
ILMN_3243583	92.21334	29	3.660414	0.774026
ILMN_3214389	8897.159	27	357.6162	0
ILMN_3241008	80.31116	23	3.164703	0.9766234
ILMN_3235409	94.84902	26	4.317788	0.6883117
ILMN_3235266	105.7516	20	6.06232	0.3467532
ILMN_3249197	96.58174	24	4.712827	0.635065
ILMN_3203189	109.0408	29	5.489564	0.274026
ILMN_3231236	103.2483	23	5.538769	0.4363636
ILMN_3237358	96.19062	15	4.399041	0.6467533
ILMN_3249035	101.3859	29	4.406528	0.4961039
ILMN_3237868	94.97187	14	5.923603	0.6818182
ILMN_3233395	100.5389	26	4.65392	0.5194805
ILMN_3290293	90.31496	23	3.711903	0.825974
