ID_REF	VALUE	5522887032_E.Avg_NBEADS	5522887032_E.BEAD_STDERR	5522887032_E.Detection Pval
ILMN_1781816	138.3229	24	8.569304	0.003896104
ILMN_2209163	213.0785	25	18.0447	0
ILMN_1677376	127.7586	17	5.229037	0.02337662
ILMN_1806122	916.5367	15	72.62454	0
ILMN_1762972	983.5798	21	56.62176	0
ILMN_2135321	114.1647	22	6.95313	0.1168831
ILMN_3251423	88.75459	26	3.807457	0.8285714
ILMN_1664630	102.7988	25	3.999828	0.3961039
ILMN_2395236	120.924	19	5.915821	0.04675325
ILMN_1759585	94.84702	29	4.025825	0.6805195
ILMN_2395240	106.3545	26	4.751007	0.2831169
ILMN_1798083	144.3377	31	8.775238	0.002597403
ILMN_2106902	1083.235	23	39.45082	0
ILMN_1653828	769.4011	25	41.44203	0
ILMN_1669410	98.02812	17	4.197824	0.5792208
ILMN_1765966	90.00472	18	3.537176	0.8051948
ILMN_1772289	111.0443	26	5.62263	0.174026
ILMN_3307868	125.625	16	6.70282	0.02857143
ILMN_2326273	96.44724	29	4.375725	0.625974
ILMN_1685045	83.88783	20	1.904947	0.9311689
ILMN_1679647	96.28148	24	3.910525	0.6324675
ILMN_1798138	93.50507	29	3.006887	0.7090909
ILMN_1763437	107.175	25	5.340892	0.2688312
ILMN_2190214	98.22517	24	4.699812	0.5701299
ILMN_1679428	593.7605	13	50.45161	0
ILMN_2069615	98.38683	18	4.097309	0.5662338
ILMN_3249477	91.01708	23	3.601974	0.7805195
ILMN_1812380	119.9233	17	11.67773	0.05454545
ILMN_1720297	103.7312	12	8.391047	0.3584416
ILMN_1658504	254.3899	25	14.81122	0
ILMN_1687429	107.9611	26	5.106355	0.2480519
ILMN_1691151	182.0009	23	17.02079	0
ILMN_2331205	355.1681	16	23.71056	0
ILMN_1659054	184.0213	22	11.60225	0
ILMN_1689711	90.86314	21	3.093728	0.7831169
ILMN_1713347	88.69128	14	5.791351	0.8311688
ILMN_2138005	95.40024	22	4.279907	0.6649351
ILMN_1771238	324.5454	19	24.92341	0
ILMN_1709112	113.8976	24	5.137145	0.1220779
ILMN_1747697	203.1098	21	16.79487	0
ILMN_1709439	435.4248	16	42.76066	0
ILMN_1763265	575.2042	25	24.83756	0
ILMN_1762932	125.6504	20	7.660398	0.02727273
ILMN_1656621	209.737	25	15.61777	0
ILMN_1671893	903.6652	19	40.2774	0
ILMN_1741176	397.4745	23	17.81157	0
ILMN_1715607	1440.307	25	76.23455	0
ILMN_1771233	701.2778	18	46.92976	0
ILMN_1711542	87.60962	13	4.253952	0.8597403
ILMN_3251545	3899.193	27	190.1935	0
ILMN_2094166	1756.073	27	72.73156	0
ILMN_1732534	1943.079	19	81.09009	0
ILMN_1731609	194.4146	32	12.80564	0
ILMN_1706397	120.5456	18	6.142279	0.04805195
ILMN_1795933	129.8245	20	6.639071	0.01818182
ILMN_1678493	96.13358	29	3.505529	0.638961
ILMN_1679638	91.34624	17	4.752167	0.774026
ILMN_1774110	112.6739	25	3.25674	0.1428571
ILMN_2403237	121.3745	19	5.115863	0.04155844
ILMN_2292187	106.8825	22	3.841999	0.2753247
ILMN_1726575	100.7403	19	4.54491	0.4701299
ILMN_1776337	431.1424	23	36.52465	0
ILMN_2223836	110.4651	23	4.467943	0.1857143
ILMN_1779401	446.3097	22	28.39388	0
ILMN_1695631	121.2825	23	9.16998	0.04155844
ILMN_1731353	125.6173	29	5.090121	0.02857143
ILMN_1772991	144.4629	24	5.77567	0.002597403
ILMN_2202940	306.0694	22	20.45038	0
ILMN_1729112	255.1954	20	21.26029	0
ILMN_2088673	119.468	19	5.924303	0.05974026
ILMN_1722390	131.1294	24	5.16486	0.01428571
ILMN_1795582	83.25273	24	1.876701	0.9376624
ILMN_2184231	100.3278	17	7.966089	0.4935065
ILMN_1678233	99.86452	22	5.38104	0.5155844
ILMN_1682737	108.0103	28	5.482182	0.2480519
ILMN_1791501	106.4184	20	4.442399	0.2818182
ILMN_2367157	101.7456	21	4.422674	0.4363636
ILMN_2271884	93.2402	21	5.844853	0.7155844
ILMN_1683373	107.9518	17	4.56017	0.2480519
ILMN_1751689	89.14957	26	4.491097	0.8220779
ILMN_2358718	103.5884	26	3.70313	0.3701299
ILMN_1787652	101.4393	21	4.26904	0.4493507
ILMN_1761574	95.13927	15	5.418834	0.6753247
ILMN_1729402	114.9682	30	6.172051	0.1038961
ILMN_3248627	109.4689	24	7.454451	0.2090909
ILMN_1660882	101.3812	21	4.191607	0.451948
ILMN_1746646	91.07063	17	5.912029	0.7805195
ILMN_2268969	87.04047	22	3.916231	0.8675325
ILMN_1798700	108.5842	18	8.158741	0.2298701
ILMN_2361768	85.11107	20	3.826909	0.9116883
ILMN_1776314	117.5383	26	3.528715	0.07662338
ILMN_1698849	117.3191	23	5.276785	0.08051948
ILMN_1794816	103.5793	19	5.291287	0.3701299
ILMN_2154157	136.0335	14	9.306674	0.005194805
ILMN_1729857	106.8141	24	5.355992	0.2792208
ILMN_1770044	101.0018	16	3.771445	0.4623377
ILMN_2110751	460.555	24	48.3205	0
ILMN_1756578	113.0979	21	6.858685	0.1337662
ILMN_1788789	92.62418	20	4.169978	0.7350649
ILMN_2069286	95.8353	20	6.188616	0.6506494
ILMN_1728501	97.23282	25	2.88542	0.6012987
ILMN_1741131	240.5576	14	16.40793	0
ILMN_1676624	100.3355	18	4.587284	0.4935065
ILMN_1736218	115.536	19	7.927342	0.09740259
ILMN_3249574	114.4579	18	6.589404	0.112987
ILMN_1661355	99.09387	13	7.265133	0.5402597
ILMN_1703346	125.3844	33	4.737683	0.02857143
ILMN_1784633	81.00419	16	4.940753	0.9675325
ILMN_1677719	99.7599	23	4.796086	0.5181818
ILMN_1736828	138.4518	25	7.355001	0.003896104
ILMN_1655880	117.853	17	4.399478	0.07662338
ILMN_1735058	182.9249	19	11.32146	0
ILMN_1734707	110.2929	26	2.966313	0.1909091
ILMN_1743340	132.1345	19	6.916594	0.01168831
ILMN_1670926	754.2698	23	42.36322	0
ILMN_1794011	208.2529	17	20.80029	0
ILMN_1723481	122.7481	24	6.228362	0.03506494
ILMN_1696590	97.2997	27	4.963174	0.5974026
ILMN_1678478	98.30817	12	2.000725	0.5688311
ILMN_1770853	95.17063	18	4.654936	0.674026
ILMN_1670881	93.67296	23	3.315922	0.7051948
ILMN_1732831	268.2944	27	14.4758	0
ILMN_1795845	96.39984	29	4.281269	0.6285715
ILMN_1700547	93.07517	17	4.230026	0.7207792
ILMN_1791576	689.4222	28	29.54319	0
ILMN_1740407	90.3913	20	3.64961	0.7909091
ILMN_1756705	117.1315	24	5.624052	0.08181818
ILMN_2366998	135.8611	22	6.974249	0.006493506
ILMN_1684341	132.2036	22	6.283508	0.01168831
ILMN_1779780	118.2255	19	8.319057	0.07272727
ILMN_1677041	353.0634	19	22.92399	0
ILMN_1798177	355.613	17	27.60733	0
ILMN_1721449	115.6527	21	6.385213	0.0948052
ILMN_1792837	197.9757	22	8.6467	0
ILMN_2048793	617.778	16	34.58227	0
ILMN_1735199	181.2994	33	8.686709	0
ILMN_1684205	1585.246	24	72.47488	0
ILMN_1714489	250.0708	27	11.4184	0
ILMN_1736013	83.99284	24	3.576425	0.9272727
ILMN_1707713	106.0458	27	5.107065	0.2922078
ILMN_1784780	169.4761	28	7.96873	0
ILMN_1790471	428.0298	28	22.40487	0
ILMN_1802185	109.0647	27	5.236528	0.2181818
ILMN_2188533	112.5112	21	5.648252	0.1467533
ILMN_1788184	97.20956	23	3.450355	0.6012987
ILMN_2284804	104.9222	13	6.324999	0.3246753
ILMN_2390318	112.1694	17	7.105333	0.1532468
ILMN_2284810	93.81882	23	3.367177	0.6987013
ILMN_1668910	103.1155	26	4.602873	0.3857143
ILMN_2174437	106.7385	17	5.37742	0.2792208
ILMN_1779597	133.9108	20	10.77233	0.009090909
ILMN_2170080	122.211	24	6.197367	0.03896104
ILMN_1773363	430.358	23	19.36414	0
ILMN_1723847	101.8553	23	4.170936	0.4337662
ILMN_2167758	91.23527	22	2.567105	0.7792208
ILMN_1684468	99.50961	15	6.301871	0.5311688
ILMN_1765257	166.9735	23	10.42135	0
ILMN_1680967	1361.009	40	49.06625	0
ILMN_1671516	419.1342	26	21.25275	0
ILMN_1674661	2242.578	19	155.4749	0
ILMN_1796235	591.1	23	22.79941	0
ILMN_2122952	714.665	27	30.03331	0
ILMN_2122953	959.7285	29	50.43781	0
ILMN_1796397	195.8947	27	12.14295	0
ILMN_3246724	103.2799	21	3.403878	0.3792208
ILMN_1738207	406.2736	24	26.69612	0
ILMN_1695579	78.63058	23	2.651144	0.9818182
ILMN_1691641	86.46107	25	4.222636	0.8896104
ILMN_1663092	194.9509	24	10.25464	0
ILMN_1787691	90.47559	20	4.463211	0.7909091
ILMN_1724659	120.3441	32	6.918154	0.05064935
ILMN_1674411	146.2803	20	8.7888	0.002597403
ILMN_2181060	156.6716	18	8.078259	0
ILMN_1751776	91.80691	23	3.977444	0.7688312
ILMN_1790891	131.4386	17	11.06179	0.01298701
ILMN_1748770	421.2325	32	15.61889	0
ILMN_1716336	107.2754	26	5.041975	0.2675325
ILMN_1671478	417.2666	36	15.14307	0
ILMN_2298051	84.54147	26	3.402844	0.9181818
ILMN_2414027	805.7911	13	46.64167	0
ILMN_1712389	1061.802	22	54.39598	0
ILMN_1757521	94.81026	23	5.12931	0.6831169
ILMN_1732066	108.6988	23	5.748294	0.2272727
ILMN_1763491	85.17688	19	4.456076	0.9116883
ILMN_1764266	99.82674	20	3.970445	0.5168831
ILMN_2041046	370.7304	24	18.07108	0
ILMN_1719256	631.6738	27	32.1977	0
ILMN_2072296	1152.847	16	75.14497	0
ILMN_1756326	844.1135	20	39.68673	0
ILMN_1700507	428.8394	22	23.47787	0
ILMN_1770548	145.1625	22	8.635412	0.002597403
ILMN_1654875	125.0588	22	7.659077	0.02857143
ILMN_1797219	115.45	26	6.811341	0.09740259
ILMN_1803236	82.48661	23	4.144557	0.9454545
ILMN_1773681	92.66174	20	3.088071	0.7324675
ILMN_1679176	120.3458	20	7.586689	0.05064935
ILMN_2328952	95.4483	12	4.165577	0.6636364
ILMN_1809267	126.6013	15	10.01598	0.02337662
ILMN_1671933	141.5154	23	7.217805	0.003896104
ILMN_1661197	118.2102	22	4.563743	0.07272727
ILMN_1686865	102.7374	26	4.911319	0.4025974
ILMN_1688633	112.9356	22	4.812814	0.1376623
ILMN_1707467	115.5826	28	5.192062	0.0948052
ILMN_1660837	188.6795	22	9.687787	0
ILMN_1728369	99.3129	23	3.688838	0.5363637
ILMN_1690327	119.9791	17	5.001809	0.05454545
ILMN_1808748	110.1261	19	6.83014	0.1935065
ILMN_1741594	252.4841	26	16.70094	0
ILMN_1763036	282.0082	18	16.95704	0
ILMN_1694731	1207.079	28	39.88263	0
ILMN_1787576	91.07918	33	2.597125	0.7805195
ILMN_2364072	100.769	26	4.395802	0.4701299
ILMN_1798742	88.38974	27	4.136477	0.8428571
ILMN_1724686	92.29214	16	4.406383	0.7506493
ILMN_1721818	109.8805	15	5.528545	0.1974026
ILMN_1737096	85.45024	23	4.072868	0.9077922
ILMN_1685194	105.8165	19	6.759317	0.2974026
ILMN_1754103	95.54559	21	2.948649	0.6584415
ILMN_1787657	186.5161	26	9.421426	0
ILMN_1661194	347.36	23	19.62903	0
ILMN_1751174	84.08964	23	3.05177	0.925974
ILMN_2328575	151.4133	20	13.56545	0.002597403
ILMN_2405667	116.0577	15	9.259994	0.09090909
ILMN_1682226	319.9628	27	12.88402	0
ILMN_1708267	113.3874	21	6.196872	0.1298701
ILMN_2208435	94.59448	25	3.513627	0.6909091
ILMN_1707670	105.3098	20	6.044752	0.3116883
ILMN_1815388	84.22099	18	4.077352	0.925974
ILMN_2389054	105.9508	12	6.833778	0.2961039
ILMN_1662484	96.6427	31	3.824981	0.6155844
ILMN_1696284	90.28568	24	2.738566	0.7935065
ILMN_2284157	98.57229	17	3.764017	0.5584416
ILMN_1750097	110.2509	31	4.409591	0.1909091
ILMN_1795190	99.71075	24	3.37948	0.5220779
ILMN_1729639	102.131	20	4.47579	0.4233766
ILMN_1654759	96.39919	25	3.171763	0.6285715
ILMN_1725338	144.3448	30	5.400468	0.002597403
ILMN_3289458	94.36471	18	4.258663	0.6909091
ILMN_3212962	89.95054	21	3.770097	0.8064935
ILMN_1723042	101.572	13	6.761649	0.4441558
ILMN_2132458	115.8104	18	5.443063	0.09350649
ILMN_1728197	88.87583	20	5.335159	0.8272727
ILMN_1804531	89.3791	23	4.036181	0.8194805
ILMN_2143685	98.04706	15	6.420038	0.5792208
ILMN_2072568	81.15221	27	2.59099	0.9649351
ILMN_1746676	107.2969	24	3.812003	0.2675325
ILMN_1683757	81.61844	26	2.862095	0.9571428
ILMN_1740276	102.6335	22	3.887335	0.4064935
ILMN_2352563	760.5709	28	33.949	0
ILMN_1710326	506.3172	19	36.23512	0
ILMN_2077680	165.7738	21	9.727588	0
ILMN_1704797	100.8425	25	3.811202	0.4675325
ILMN_1653166	98.20483	26	4.31519	0.5714286
ILMN_2415303	104.4418	24	5.676458	0.338961
ILMN_1807359	115.9667	35	4.726009	0.09090909
ILMN_2292178	100.7875	22	4.424798	0.4688312
ILMN_1663142	95.47813	20	4.614698	0.6610389
ILMN_2403228	115.3532	20	4.40048	0.0987013
ILMN_1711453	93.6955	26	3.604621	0.7038961
ILMN_1657527	79.74268	13	2.96713	0.9766234
ILMN_2142185	89.32452	20	4.570498	0.8194805
ILMN_1781752	571.2269	24	35.15119	0
ILMN_1763398	128.0972	25	7.380669	0.02337662
ILMN_1730964	127.8363	10	14.97058	0.02337662
ILMN_1691339	95.00058	19	4.208016	0.6766234
ILMN_1745103	90.41859	20	2.730444	0.7909091
ILMN_1779144	84.70001	20	3.763722	0.9142857
ILMN_1784608	122.5321	16	6.035194	0.03506494
ILMN_3250902	115.5244	34	4.203408	0.09740259
ILMN_1670101	157.0358	22	9.381052	0
ILMN_1693781	111.2289	22	4.611162	0.1714286
ILMN_1678775	9766.093	23	455.624	0
ILMN_1711702	1016.923	22	65.5867	0
ILMN_3250023	147.3063	20	7.509517	0.002597403
ILMN_1791749	110.4982	16	4.318391	0.1844156
ILMN_2220735	83.61592	28	2.84913	0.9337662
ILMN_2220729	101.5978	30	5.366834	0.438961
ILMN_1682176	103.6142	21	3.990544	0.3675325
ILMN_1709204	195.8607	17	13.73506	0
ILMN_2399363	297.6592	12	29.65386	0
ILMN_1682259	1007.475	25	55.78701	0
ILMN_1665457	1600.008	20	63.87233	0
ILMN_1808979	102.1864	14	5.867371	0.4207792
ILMN_1771664	130.3718	19	8.612384	0.01558442
ILMN_1723115	111.4434	24	6.51331	0.1688312
ILMN_2193817	107.5161	14	6.373229	0.2597403
ILMN_1740502	101.3585	28	5.993838	0.451948
ILMN_2077736	105.5913	29	5.296811	0.3025974
ILMN_2322131	126.8999	16	13.62886	0.02337662
ILMN_1780465	95.26742	21	4.48723	0.6701299
ILMN_1742962	98.91576	28	4.092242	0.5493507
ILMN_2323992	94.3939	16	4.473359	0.6909091
ILMN_1654504	101.4872	22	6.719608	0.4467532
ILMN_1700610	85.09285	26	2.669531	0.912987
ILMN_1673238	103.7641	26	4.623921	0.3571429
ILMN_2068274	109.4004	18	4.41208	0.2103896
ILMN_1782729	1575.474	27	70.45049	0
ILMN_1658635	93.28696	22	4.438489	0.7142857
ILMN_2050813	82.82217	18	4.041828	0.938961
ILMN_1756982	1477.933	18	94.50117	0
ILMN_1795754	192.5514	15	9.419157	0
ILMN_1796423	748.868	29	30.72224	0
ILMN_1671250	163.5052	22	10.69022	0
ILMN_2063584	168.5167	14	12.72632	0
ILMN_2063586	560.7686	20	32.31093	0
ILMN_1778964	100.5459	25	5.224945	0.4831169
ILMN_1699665	119.7408	15	7.483086	0.05584415
ILMN_1745076	708.3738	19	50.08233	0
ILMN_2404085	475.7374	20	24.90984	0
ILMN_1684038	130.6224	26	8.256373	0.01558442
ILMN_1723058	102.207	30	4.019363	0.4194805
ILMN_2352190	137.4965	28	8.358534	0.005194805
ILMN_1801189	96.52647	21	4.684459	0.6207792
ILMN_1789733	120.3891	19	6.584294	0.04935065
ILMN_1759792	150.5658	27	9.369438	0.002597403
ILMN_1689400	662.0108	23	30.90359	0
ILMN_1652790	147.291	29	4.968474	0.002597403
ILMN_1679727	982.0391	27	75.47617	0
ILMN_2362911	297.8941	32	17.88982	0
ILMN_1815239	136.7212	32	7.678344	0.005194805
ILMN_1787109	267.7559	23	15.61568	0
ILMN_2063106	102.4402	18	5.484642	0.4116883
ILMN_1676061	104.7543	39	3.535576	0.3298701
ILMN_1695961	118.9875	22	5.580103	0.05974026
ILMN_2320336	522.0656	24	32.25364	0
ILMN_2394027	135.5667	23	5.360198	0.006493506
ILMN_1695853	221.6432	17	12.22407	0
ILMN_2108865	111.6609	25	6.241935	0.1623377
ILMN_2124221	156.8439	23	6.010274	0
ILMN_1714522	230.736	25	16.1679	0
ILMN_3251242	119.9115	15	12.89963	0.05454545
ILMN_1669281	291.1438	26	21.22373	0
ILMN_2394381	184.1887	22	11.0213	0
ILMN_1778203	276.8171	29	9.591455	0
ILMN_1776267	127.9617	24	5.986327	0.02337662
ILMN_1701094	305.4082	24	17.75206	0
ILMN_1684576	173.2786	15	8.356304	0
ILMN_3235979	111.114	21	4.969052	0.1714286
ILMN_1736814	953.3788	22	47.32859	0
ILMN_1682399	270.162	24	14.35763	0
ILMN_1659976	246.2892	22	20.93866	0
ILMN_1681235	103.7538	20	4.705326	0.3584416
ILMN_1725705	413.2601	25	22.713	0
ILMN_2131811	99.38618	15	6.74576	0.5363637
ILMN_1665831	745.3838	32	33.12837	0
ILMN_1752802	522.5759	13	30.45262	0
ILMN_1709894	221.5212	31	12.04055	0
ILMN_1698745	131.9592	20	5.223004	0.01168831
ILMN_1741705	88.91969	24	3.258129	0.8272727
ILMN_3246345	95.66011	31	4.6605	0.6558442
ILMN_3236671	88.93359	24	3.405566	0.8272727
ILMN_2067408	103.9497	30	4.719514	0.3532467
ILMN_1691165	80.3847	20	2.965343	0.9675325
ILMN_2415179	451.2182	23	33.38845	0
ILMN_1720181	93.80757	32	3.405859	0.7
ILMN_1717138	122.7507	18	7.957438	0.03506494
ILMN_1731237	85.66075	20	3.083964	0.9064935
ILMN_1734021	110.0659	20	7.17983	0.1961039
ILMN_2345837	773.0521	21	44.04359	0
ILMN_1687171	103.7381	16	6.877542	0.3584416
ILMN_1695420	427.7932	29	30.1092	0
ILMN_1674609	423.7332	33	17.57489	0
ILMN_1709346	94.77477	30	3.227183	0.6844156
ILMN_1756779	256.7942	17	13.16652	0
ILMN_1694584	110.4676	18	8.036944	0.1857143
ILMN_1739734	138.2481	28	8.993081	0.003896104
ILMN_1798298	100.8862	21	5.428294	0.4675325
ILMN_1691483	76.35529	13	2.98477	0.9961039
ILMN_1667058	90.83723	20	4.691901	0.7831169
ILMN_1774974	112.0664	27	6.474875	0.1571429
ILMN_2242491	15242.55	21	546.61	0
ILMN_1750596	121.5577	25	4.272038	0.04155844
ILMN_1800993	151.6666	23	15.09904	0.002597403
ILMN_2355042	117.4756	21	4.061286	0.07662338
ILMN_2382025	85.06986	28	2.901919	0.9142857
ILMN_1682544	159.1477	21	18.41991	0
ILMN_1727800	84.68309	21	2.52064	0.9155844
ILMN_1687518	109.8464	15	7.705334	0.2
ILMN_1804788	112.798	20	5.40646	0.138961
ILMN_1663538	187.0635	25	7.447267	0
ILMN_1712088	168.0049	16	12.0605	0
ILMN_1734631	100.874	22	4.162483	0.4675325
ILMN_1770772	105.0109	15	7.693772	0.3246753
ILMN_2086612	111.9613	19	4.948386	0.1623377
ILMN_1704084	122.9403	26	5.859435	0.03506494
ILMN_1714082	501.8697	23	30.98114	0
ILMN_2125374	548.9445	30	28.57909	0
ILMN_1709634	117.7411	16	12.15518	0.07662338
ILMN_1707634	260.429	20	16.09942	0
ILMN_1738075	714.8823	26	35.70079	0
ILMN_1767182	97.56763	31	3.204227	0.5961039
ILMN_1690888	114.2954	16	6.765833	0.1142857
ILMN_1673030	342.8903	17	21.54789	0
ILMN_1738642	1109.352	16	106.7863	0
ILMN_2104877	624.6796	21	45.00421	0
ILMN_1783621	246.4395	36	15.01303	0
ILMN_2328363	102.8833	22	3.927746	0.3935065
ILMN_2287911	118.712	31	6.690365	0.06363636
ILMN_1693494	97.82729	20	5.130509	0.5883117
ILMN_1799030	83.71542	16	3.060416	0.9324675
ILMN_1679277	120.7094	14	6.650989	0.04805195
ILMN_1705442	663.9478	16	36.43133	0
ILMN_1667840	124.376	9	10.9934	0.02987013
ILMN_2370208	211.2203	28	12.86706	0
ILMN_1815319	136.0599	23	7.250677	0.005194805
ILMN_1762718	103.1997	24	5.427707	0.3831169
ILMN_1781450	95.91766	17	4.194278	0.6467533
ILMN_1720930	109.691	18	8.747131	0.2038961
ILMN_1729514	92.53404	28	3.985794	0.7428572
ILMN_1775373	102.7807	18	4.233586	0.3974026
ILMN_1696494	1142.292	24	63.37503	0
ILMN_1698934	2070.486	18	132.6328	0
ILMN_1740487	157.5704	23	7.834169	0
ILMN_2403247	553.3958	17	26.37498	0
ILMN_1710124	102.4215	20	5.875266	0.4116883
ILMN_2343361	98.28413	27	4.021496	0.5701299
ILMN_1805765	94.22589	23	4.244736	0.6909091
ILMN_3307813	86.44573	23	3.297816	0.8896104
ILMN_1697236	97.14644	23	3.153619	0.6038961
ILMN_3250201	151.763	32	7.601779	0.002597403
ILMN_3250984	129.8576	16	12.65515	0.01818182
ILMN_1769319	1106.56	23	47.54103	0
ILMN_2169839	940.2419	24	71.44535	0
ILMN_1694653	85.16709	18	3.034246	0.9116883
ILMN_1726769	3250.28	22	140.0621	0
ILMN_1803838	106.2603	16	2.209996	0.287013
ILMN_1786353	82.56062	32	2.336403	0.9441559
ILMN_1659772	100.5638	31	3.954715	0.4805195
ILMN_2384158	113.7629	29	3.940067	0.1246753
ILMN_1722135	106.7264	27	5.417525	0.2792208
ILMN_2281486	108.6312	8	5.862592	0.2272727
ILMN_2087931	104.2113	25	4.461525	0.3441558
ILMN_1655095	112.9156	16	8.493809	0.1376623
ILMN_3250398	92.13898	19	4.287539	0.7532467
ILMN_3249932	102.2805	20	4.818178	0.4181818
ILMN_3250412	91.64733	22	3.704906	0.7701299
ILMN_1702383	419.0053	21	31.21675	0
ILMN_1750859	92.24287	26	3.446804	0.7506493
ILMN_2330112	559.4302	24	26.84204	0
ILMN_1786532	361.8942	25	22.31161	0
ILMN_1758543	558.4005	20	33.28134	0
ILMN_1698733	106.5979	26	4.942394	0.2792208
ILMN_2349696	85.63514	25	2.888082	0.9064935
ILMN_1762802	125.614	19	12.09887	0.02857143
ILMN_1808903	107.5855	24	6.312875	0.2597403
ILMN_1749071	114.5202	24	7.906068	0.1116883
ILMN_1714759	565.0536	23	36.79515	0
ILMN_1718813	108.9354	26	4.624496	0.2220779
ILMN_1795756	110.0557	29	5.241909	0.1961039
ILMN_1748844	115.5288	20	6.821743	0.09740259
ILMN_1810054	90.35664	28	2.812559	0.7922078
ILMN_1708486	135.7051	12	9.725561	0.006493506
ILMN_1770290	763.8022	24	37.30976	0
ILMN_1782439	166.9219	22	10.81846	0
ILMN_1657750	97.66781	19	3.515509	0.5935065
ILMN_1797132	97.17027	22	3.667159	0.6038961
ILMN_1663975	108.1852	22	4.101125	0.2415584
ILMN_1754752	112.4715	25	7.661679	0.1467533
ILMN_3250893	122.5303	22	6.348443	0.03506494
ILMN_1662328	177.933	37	11.54875	0
ILMN_1655720	100.1827	18	4.391766	0.4974026
ILMN_1685095	388.0528	22	23.38641	0
ILMN_1682501	120.5202	13	5.814929	0.04805195
ILMN_1677840	99.18021	21	4.648584	0.5389611
ILMN_1669206	1144.873	15	51.41401	0
ILMN_2078334	206.8779	15	16.448	0
ILMN_1772651	649.5793	12	54.48658	0
ILMN_2207393	140.1528	28	7.149065	0.003896104
ILMN_1772677	394.6605	21	27.28077	0
ILMN_1735959	112.8287	19	5.255262	0.138961
ILMN_1794324	137.3747	21	9.801277	0.005194805
ILMN_2136177	276.3961	25	21.35782	0
ILMN_1802450	111.7738	26	6.015633	0.1623377
ILMN_2083833	141.4611	23	6.631471	0.003896104
ILMN_1656134	705.0533	26	39.34838	0
ILMN_1715886	521.9321	17	47.0804	0
ILMN_1686477	113.9014	20	7.834538	0.1220779
ILMN_2174612	777.088	21	52.81973	0
ILMN_1736068	245.2294	16	12.58897	0
ILMN_1811758	119.3398	25	5.796007	0.05974026
ILMN_3246547	125.3514	24	7.294497	0.02857143
ILMN_3243471	1293.735	23	90.90346	0
ILMN_1669674	425.6977	17	36.66962	0
ILMN_1812967	420.2369	16	32.4622	0
ILMN_1777314	94.29812	29	4.150814	0.6909091
ILMN_1758487	113.6431	23	5.924261	0.125974
ILMN_2252408	150.3548	15	7.533526	0.002597403
ILMN_1813581	115.7487	21	6.162603	0.09350649
ILMN_1741577	106.8025	26	4.715352	0.2792208
ILMN_3187324	98.58558	24	4.11588	0.5584416
ILMN_3232701	107.5551	21	5.666956	0.2597403
ILMN_3232894	117.2663	37	4.89851	0.08051948
ILMN_1761637	105.0215	27	3.90686	0.3246753
ILMN_1807525	107.2337	33	4.802356	0.2688312
ILMN_1773113	80.14165	24	1.579388	0.9675325
ILMN_1725910	103.7773	25	3.762482	0.3571429
ILMN_1809456	93.1008	31	3.460785	0.7194805
ILMN_2411791	91.95641	34	3.283261	0.7623377
ILMN_1684754	98.26897	15	3.824051	0.5701299
ILMN_2400407	88.19418	24	4.57641	0.848052
ILMN_1661852	91.83622	21	3.830852	0.7675325
ILMN_1718896	121.599	16	10.66684	0.04155844
ILMN_1717599	89.57512	21	3.299001	0.8181818
ILMN_1783204	105.0056	14	6.915193	0.3246753
ILMN_1709471	99.26181	16	5.509695	0.5389611
ILMN_1771148	96.40279	18	6.030437	0.6285715
ILMN_1710289	101.2579	27	3.70223	0.4558442
ILMN_1727909	108.799	24	7.006077	0.2246753
ILMN_1699317	84.08402	22	3.040903	0.925974
ILMN_1692398	989.0948	22	47.89938	0
ILMN_1690223	87.08671	24	3.360872	0.8675325
ILMN_1717541	100.5716	17	5.739926	0.4805195
ILMN_1681086	103.6224	34	4.488662	0.3675325
ILMN_1775103	86.58537	15	6.228496	0.8831169
ILMN_1686513	106.7461	20	6.018594	0.2792208
ILMN_1795021	95.30592	18	5.441612	0.6701299
ILMN_1704210	110.3019	18	5.936139	0.1909091
ILMN_1710394	122.6421	24	4.784817	0.03506494
ILMN_2390504	94.58858	24	3.721438	0.6909091
ILMN_1702044	100.5101	24	3.817297	0.4831169
ILMN_1753498	616.5554	16	26.23916	0
ILMN_2352326	188.2898	16	11.48907	0
ILMN_1711888	257.852	20	14.71084	0
ILMN_1761260	196.8157	22	10.32975	0
ILMN_1732210	95.61045	14	3.732635	0.6571429
ILMN_2290007	130.6819	17	8.921327	0.01558442
ILMN_2399328	145.2646	11	11.55374	0.002597403
ILMN_1742432	287.7846	27	16.79276	0
ILMN_1711514	101.2496	30	3.208424	0.4558442
ILMN_2180848	84.74784	20	3.19043	0.9142857
ILMN_1791873	155.1282	21	16.51199	0.001298701
ILMN_1776993	321.6207	22	21.72091	0
ILMN_2129715	204.1095	12	16.74256	0
ILMN_1776154	220.6454	23	20.5341	0
ILMN_1703683	158.5072	22	11.56505	0
ILMN_1721535	136.7275	16	4.866318	0.005194805
ILMN_1698621	120.7437	18	6.415358	0.04805195
ILMN_2399877	160.0804	18	10.36717	0
ILMN_1779530	166.6883	23	11.30259	0
ILMN_1783815	132.2287	26	7.416399	0.01168831
ILMN_1725246	101.4559	18	4.354996	0.4493507
ILMN_1688034	318.9101	27	16.15629	0
ILMN_1672776	87.58586	22	3.739845	0.8597403
ILMN_1731446	115.2548	20	9.759362	0.1
