ID_REF	VALUE	5455178010_I.Avg_NBEADS	5455178010_I.BEAD_STDERR	5455178010_I.Detection Pval
ILMN_1806432	1796.49	25	49.02108	0
ILMN_1815796	112.466	27	7.053419	0.1961039
ILMN_1749827	96.47464	20	6.943116	0.6324675
ILMN_1756623	89.63569	21	3.692279	0.8103896
ILMN_1682165	1110.581	27	45.02782	0
ILMN_2352121	682.0313	22	25.59005	0
ILMN_1769734	318.2534	21	25.47898	0
ILMN_1750511	160.9073	22	8.267396	0
ILMN_2058347	148.3345	17	9.814631	0.002597403
ILMN_1680673	303.0818	18	20.05104	0
ILMN_1708743	138.3988	17	8.78931	0.007792208
ILMN_1774281	100.674	20	5.565349	0.5168831
ILMN_1756049	183.356	19	8.395938	0
ILMN_3301622	98.42141	22	4.992252	0.5792208
ILMN_3226418	93.13094	19	4.285056	0.7220779
ILMN_1697220	88.07499	18	3.606068	0.861039
ILMN_1675617	104.9146	24	7.50194	0.3766234
ILMN_1815552	333.0316	19	18.35858	0
ILMN_1765499	98.08981	20	6.499918	0.5831169
ILMN_1809364	106.6023	26	6.512562	0.3285714
ILMN_3237085	120.1841	19	5.59619	0.07402597
ILMN_1737208	81.08241	22	3.749269	0.9636363
ILMN_2227968	219.6032	23	13.44757	0
ILMN_1798379	108.5644	25	6.204064	0.2818182
ILMN_2351466	131.5638	16	12.07583	0.01818182
ILMN_2263086	90.41509	16	4.526952	0.7974026
ILMN_1873621	103.324	23	6.572598	0.425974
ILMN_1692927	89.70224	21	4.456615	0.8090909
ILMN_1656040	102.1202	21	5.385545	0.4649351
ILMN_3241653	95.72418	23	5.817369	0.648052
ILMN_1757019	106.1075	19	5.924303	0.3480519
ILMN_2113490	96.52542	17	4.85705	0.6311688
ILMN_3248035	122.4516	18	6.014705	0.05714286
ILMN_1767343	96.79737	19	7.184278	0.6207792
ILMN_1727778	86.48394	7	3.124851	0.8805195
ILMN_2189371	84.09565	25	4.808278	0.9194805
ILMN_1806448	94.80495	24	4.401003	0.6753247
ILMN_1770307	84.06405	20	3.590071	0.9207792
ILMN_1731777	105.6454	25	6.057206	0.3623376
ILMN_2326075	85.40976	23	4.286683	0.9
ILMN_2357855	96.37234	22	5.503049	0.635065
ILMN_1702822	119.9812	24	8.532404	0.07532468
ILMN_1714067	81.71234	24	4.08823	0.9597403
ILMN_1734893	97.50891	22	6.684365	0.5987013
ILMN_1687967	85.53912	21	3.720234	0.9
ILMN_1764690	91.68781	23	5.331623	0.7584416
ILMN_2189366	79.71425	25	2.974658	0.974026
ILMN_1778831	92.14077	25	4.486243	0.7428572
ILMN_1716724	91.1497	19	5.854832	0.774026
ILMN_1685719	87.19556	22	2.830967	0.8714285
ILMN_1761280	107.9294	21	5.399412	0.2935065
ILMN_1689318	120.9661	21	6.339478	0.06883117
ILMN_2079786	129.4291	22	10.57454	0.01948052
ILMN_1789793	121.7788	29	6.85701	0.06103896
ILMN_2094952	227.8365	27	18.30868	0
ILMN_2150661	120.6439	23	5.038874	0.07012987
ILMN_1665291	923.4831	19	48.34966	0
ILMN_1689342	362.9619	18	16.63082	0
ILMN_1657237	121.1787	21	8.737644	0.06363636
ILMN_2048811	1541.887	20	57.70524	0
ILMN_1722634	3963.841	18	169.4451	0
ILMN_1655913	422.9247	22	19.73046	0
ILMN_1680692	402.9599	18	43.61778	0
ILMN_3251404	3035.489	28	102.4473	0
ILMN_2097546	1506.009	29	49.25019	0
ILMN_1678745	114.8502	25	7.245534	0.1428571
ILMN_1751589	278.6478	10	16.93519	0
ILMN_2048822	232.1712	30	13.44579	0
ILMN_1796900	154.1749	29	7.356702	0.001298701
ILMN_1654068	266.1876	21	22.88399	0
ILMN_2330243	1690.455	31	66.40826	0
ILMN_2111294	83.3131	21	5.626412	0.9311689
ILMN_1653274	98.45206	28	4.932242	0.5779221
ILMN_1717765	114.763	18	6.066615	0.1441558
ILMN_2189668	138.6785	27	8.451807	0.007792208
ILMN_1745988	96.82683	16	5.669201	0.6207792
ILMN_1680420	107.401	23	6.247519	0.3025974
ILMN_1669788	318.3178	24	16.7179	0
ILMN_2172202	163.9368	29	9.918076	0
ILMN_1751403	170.4785	18	14.55197	0
ILMN_1781996	106.5557	24	5.845333	0.3337662
ILMN_1735415	416.8787	25	23.48195	0
ILMN_3239937	105.3	32	7.519554	0.3688312
ILMN_1787408	81.09195	19	3.832177	0.9636363
ILMN_1787885	236.5622	19	17.07895	0
ILMN_1790282	101.8763	12	3.619673	0.4753247
ILMN_2349444	165.973	18	11.23242	0
ILMN_1778347	398.3782	25	17.22873	0
ILMN_2133146	110.9925	23	5.332972	0.225974
ILMN_1798886	279.2716	26	17.82539	0
ILMN_1743582	360.7245	17	24.36702	0
ILMN_1724907	383.8515	17	21.99233	0
ILMN_1706378	109.6564	12	5.779241	0.2532468
ILMN_2353997	84.4651	27	4.06409	0.9155844
ILMN_2049228	97.74435	19	3.40909	0.5935065
ILMN_1794976	85.0128	24	4.136009	0.9090909
ILMN_3251356	94.02271	30	5.740331	0.6922078
ILMN_1711314	749.8055	26	43.02663	0
ILMN_1780659	118.5121	18	7.750237	0.09350649
ILMN_2366972	87.05376	18	3.959952	0.874026
ILMN_1694311	127.3182	29	5.441994	0.02987013
ILMN_1665192	123.4368	16	8.222476	0.05064935
ILMN_3226181	190.4802	18	8.531743	0
ILMN_2175659	102.2325	16	6.854225	0.4636364
ILMN_2401761	132.7087	21	7.460107	0.01818182
ILMN_1680239	383.0153	25	21.88694	0
ILMN_1729580	97.19533	14	5.317358	0.6051948
ILMN_2094351	80.81363	14	4.192187	0.9662338
ILMN_1658695	102.1894	22	5.983744	0.4636364
ILMN_2406724	86.3587	23	4.756133	0.8831169
ILMN_2166686	120.5939	29	6.634381	0.07012987
ILMN_1813800	98.11795	26	4.899063	0.5831169
ILMN_1765829	235.4473	18	13.01496	0
ILMN_2102693	346.3929	12	24.07674	0
ILMN_2160005	461.1263	24	23.08022	0
ILMN_1757085	136.2315	22	8.296235	0.01168831
ILMN_1705114	289.4254	20	19.36988	0
ILMN_2331266	826.575	16	40.13083	0
ILMN_1651538	113.6984	16	6.571185	0.1662338
ILMN_1815924	507.2684	24	27.45329	0
ILMN_1751338	318.4543	19	15.30797	0
ILMN_1705907	271.9513	34	11.31221	0
ILMN_1761772	104.8343	14	7.476772	0.3805195
ILMN_1768293	153.2386	17	7.821487	0.001298701
ILMN_1652989	526.8557	28	21.70793	0
ILMN_1715416	259.3614	36	15.27118	0
ILMN_1673962	737.1415	29	32.84602	0
ILMN_1784467	692.9913	28	43.29707	0
ILMN_1836217	102.7594	16	10.71647	0.4493507
ILMN_1741055	82.14542	28	2.828884	0.9480519
ILMN_1666049	309.9426	17	19.24697	0
ILMN_1815723	146.1431	15	12.87274	0.002597403
ILMN_1701374	141.1603	21	7.425042	0.005194805
ILMN_1771903	729.7571	21	25.09686	0
ILMN_1762674	123.3465	22	7.276797	0.05064935
ILMN_1661432	922.4482	22	48.94263	0
ILMN_1725612	163.6702	29	5.068322	0
ILMN_1657406	79.2907	20	4.40254	0.9779221
ILMN_1708132	88.69633	17	3.217358	0.8441558
ILMN_2061405	400.0793	20	21.39394	0
ILMN_1771835	188.8195	15	17.79745	0
ILMN_2323491	584.4874	34	23.56767	0
ILMN_1738681	6089.45	17	195.394	0
ILMN_1756550	107.818	26	5.917266	0.2961039
ILMN_1669635	433.2025	26	13.45297	0
ILMN_1734826	1057.797	24	36.51692	0
ILMN_2196569	432.9879	12	33.58199	0
ILMN_2326793	93.99651	18	4.317739	0.6935065
ILMN_1732776	139.2644	24	9.665441	0.007792208
ILMN_1684074	104.2756	19	6.488998	0.3974026
ILMN_1685343	87.95706	20	5.120574	0.861039
ILMN_1746317	99.81313	20	2.907553	0.5389611
ILMN_2378316	98.09078	21	6.948075	0.5831169
ILMN_2115154	448.4928	20	21.93132	0
ILMN_1789616	598.8879	19	34.02579	0
ILMN_2404688	127.6677	19	10.67086	0.02857143
ILMN_2089902	150.6298	24	11.02162	0.002597403
ILMN_1726720	195.0267	24	10.21299	0
ILMN_2409298	128.9776	15	9.062022	0.02077922
ILMN_1655046	248.949	18	18.42423	0
ILMN_1740957	109.1875	21	8.199916	0.2701299
ILMN_1712636	230.9	31	10.88665	0
ILMN_1721540	89.86585	22	5.05895	0.8038961
ILMN_2358652	732.2781	18	13.93238	0
ILMN_1705783	711.8055	18	23.58998	0
ILMN_2253537	102.0568	28	3.298573	0.4675325
ILMN_2333829	98.08064	25	5.276822	0.5831169
ILMN_1718236	109.7452	13	6.298688	0.2506494
ILMN_1731280	104.7318	30	5.927659	0.3805195
ILMN_1674343	105.4451	23	4.651603	0.3636364
ILMN_1790043	103.694	20	5.810239	0.4103896
ILMN_1754260	111.8762	19	9.137748	0.2051948
ILMN_1687265	104.6777	19	6.811251	0.3805195
ILMN_1791226	92.06332	18	5.526974	0.7428572
ILMN_1742917	125.178	28	8.243645	0.03376623
ILMN_2130721	83.30451	26	3.874578	0.9311689
ILMN_1797660	100.5309	25	5.210991	0.5194805
ILMN_1764271	90.35664	22	3.647573	0.7987013
ILMN_1677624	91.51311	36	4.019662	0.7649351
ILMN_1714000	86.04965	32	4.5366	0.887013
ILMN_1741214	128.2209	20	8.921229	0.02337662
ILMN_2237211	84.01148	29	3.387926	0.9207792
ILMN_1695893	108.3076	14	8.802555	0.2896104
ILMN_1696333	108.047	28	5.381467	0.2922078
ILMN_1760280	1047.057	25	29.28919	0
ILMN_1785107	392.0893	24	20.32363	0
ILMN_3236858	117.1815	35	5.108728	0.1116883
ILMN_1745669	131.4468	18	9.660801	0.01948052
ILMN_1782274	93.75667	25	4.768478	0.6987013
ILMN_1668345	108.4212	24	5.397702	0.287013
ILMN_1672606	100.503	22	4.493081	0.5207792
ILMN_2410826	459.12	21	21.66146	0
ILMN_1658247	1015.663	25	37.34367	0
ILMN_1675640	506.5803	13	24.95284	0
ILMN_1736729	217.647	26	10.42834	0
ILMN_1709333	133.3271	19	9.195927	0.01428571
ILMN_2248970	165.4956	33	8.718863	0
ILMN_1674063	5049.815	25	230.4007	0
ILMN_2184262	129.0398	32	8.349054	0.02077922
ILMN_1745397	652.6201	33	38.13927	0
ILMN_1681721	115.5525	21	8.212351	0.1272727
ILMN_1674811	131.2426	18	8.653625	0.01948052
ILMN_1654441	160.4918	21	7.616945	0
ILMN_2068747	240.2004	21	17.86488	0
ILMN_1773080	15242.55	19	582.7762	0
ILMN_3239460	285.0396	18	27.81338	0
ILMN_1681892	96.9438	17	6.01273	0.6168831
ILMN_1789186	323.1815	19	27.41899	0
ILMN_1785852	707.1905	28	14.23262	0
ILMN_1704672	157.1299	24	9.426291	0
ILMN_1792607	85.46839	21	3.665872	0.9
ILMN_1700666	95.98912	19	6.198472	0.6428571
ILMN_1749667	114.1712	23	8.481303	0.1584416
ILMN_1732408	93.48801	25	4.704492	0.7103896
ILMN_2121958	95.82716	22	5.250425	0.648052
ILMN_1746116	89.5647	22	4.755038	0.812987
ILMN_1757388	252.3617	23	14.95926	0
ILMN_2330495	5270.137	26	178.4435	0
ILMN_1799604	1029.68	23	53.80586	0
ILMN_1772286	469.0214	33	17.30656	0
ILMN_1700306	1115.459	28	45.92604	0
ILMN_1668899	93.74283	25	5.19624	0.7012987
ILMN_2255088	89.73557	19	4.349451	0.8064935
ILMN_1724149	91.35418	24	4.405005	0.7688312
ILMN_1731729	147.1043	24	10.41901	0.002597403
ILMN_1651916	116.5134	25	6.353952	0.1142857
ILMN_1714476	107.2053	13	8.168228	0.3077922
ILMN_3240349	94.13717	23	5.105326	0.6909091
ILMN_1760855	231.529	25	16.79902	0
ILMN_2382121	206.0588	19	17.30825	0
ILMN_1729851	90.92215	13	7.489249	0.7831169
ILMN_1748591	1065.474	22	41.92381	0
ILMN_1708182	92.54899	19	5.169297	0.7376623
ILMN_1671288	124.3698	19	10.68539	0.04415584
ILMN_1698653	106.7533	18	7.835253	0.3220779
ILMN_1730698	242.7546	19	9.408551	0
ILMN_2325028	153.2675	17	14.48457	0.001298701
ILMN_1800517	96.42217	32	6.774067	0.6324675
ILMN_1702073	154.7689	26	11.74039	0.001298701
ILMN_3245811	99.72457	28	6.922309	0.5415584
ILMN_3241446	170.9864	24	9.345364	0
ILMN_2209614	133.1984	25	9.841801	0.01558442
ILMN_1758008	90.33638	22	4.401297	0.7987013
ILMN_1787831	92.03036	27	4.437451	0.7428572
ILMN_1783656	89.15794	32	4.347042	0.8233766
ILMN_1784817	103.5245	27	5.123145	0.4142857
ILMN_2285032	99.95016	37	5.553715	0.5350649
ILMN_2336094	84.83153	19	4.482055	0.9116883
ILMN_3239775	93.70256	18	5.485926	0.7025974
ILMN_1732491	92.70412	18	3.130428	0.7350649
ILMN_1785266	347.36	25	22.01166	0
ILMN_1783266	99.61888	17	3.913779	0.5428572
ILMN_1747159	92.60394	34	3.767229	0.7363636
ILMN_1733869	279.0781	29	16.93598	0
ILMN_1714577	99.69151	28	4.611323	0.5415584
ILMN_1653834	82.55911	26	4.198283	0.9441559
ILMN_1772690	161.5867	20	11.29652	0
ILMN_1677953	436.8628	22	31.65127	0
ILMN_1704019	85.69137	25	3.203103	0.8987013
ILMN_1728224	252.8345	16	27.14513	0
ILMN_1715809	128.3492	16	6.138007	0.02337662
ILMN_2095759	102.8136	25	4.997906	0.4493507
ILMN_1706652	103.2182	15	4.490988	0.4311688
ILMN_2352609	190.3777	20	9.290221	0
ILMN_2387105	97.20594	20	7.980504	0.6038961
ILMN_1688838	88.05772	13	5.926292	0.861039
ILMN_1790098	110.7584	23	7.412575	0.2311688
ILMN_1697639	1915.982	19	72.13908	0
ILMN_2364828	557.975	22	40.15482	0
ILMN_1808435	97.22237	24	4.543756	0.6038961
ILMN_1759277	126.7613	22	11.38183	0.03116883
ILMN_2196984	143.9941	22	5.876744	0.002597403
ILMN_1693939	94.34881	25	5.002452	0.6844156
ILMN_1795963	112.4043	19	4.136944	0.1961039
ILMN_1709075	79.67673	24	3.037679	0.9753247
ILMN_1659820	119.9287	32	6.484517	0.07532468
ILMN_2348194	85.17371	32	3.588873	0.9051948
ILMN_1674696	97.10957	18	4.707146	0.6077922
ILMN_1729686	87.97511	27	4.764551	0.861039
ILMN_1742025	85.58955	26	3.044249	0.8987013
ILMN_1714709	78.44553	24	3.595087	0.9831169
ILMN_2110271	97.61174	24	9.029723	0.5961039
ILMN_1729617	113.0336	10	11.47646	0.1818182
ILMN_1753954	117.0417	19	9.814512	0.1116883
ILMN_2116877	83.03145	18	2.658689	0.9363636
ILMN_1776151	100.8059	26	6.142968	0.5077922
ILMN_1761425	110.0869	18	7.812838	0.2454545
ILMN_1765557	91.92822	29	5.947892	0.7454545
ILMN_1727532	108.4936	13	7.866856	0.2831169
ILMN_1666089	97.33367	21	5.817919	0.6012987
ILMN_1727567	105.2815	23	6.467515	0.3701299
ILMN_1717205	95.23068	15	4.023989	0.6662338
ILMN_1723035	110.3169	24	5.806848	0.2428571
ILMN_2094938	109.949	26	6.04692	0.2493507
ILMN_1670079	158.2044	19	10.68892	0
ILMN_1749846	105.4896	29	5.817297	0.3636364
ILMN_1739235	124.3378	22	7.30681	0.04415584
ILMN_1660408	85.53567	26	4.556478	0.9
ILMN_1727970	105.9819	20	11.11059	0.3493507
ILMN_2114812	80.41909	23	2.709764	0.9688312
ILMN_1892859	95.06205	13	6.801722	0.6688312
ILMN_1867659	103.39	27	4.368753	0.4233766
ILMN_1907095	89.77159	16	3.839734	0.8051948
ILMN_1664462	97.97557	23	7.420665	0.5896104
ILMN_1838320	90.1908	13	4.520442	0.8025974
ILMN_1881711	103.2963	20	7.563661	0.4272727
ILMN_2067444	94.8588	21	5.114809	0.674026
ILMN_3246793	115.8963	23	6.283517	0.1246753
ILMN_1729775	178.2669	27	10.08448	0
ILMN_2322458	98.9398	29	6.048265	0.5636364
ILMN_1652819	123.8587	13	10.62516	0.04805195
ILMN_1662432	83.79806	15	4.242391	0.9233766
ILMN_1734762	112.7169	28	5.343565	0.1922078
ILMN_2284591	258.8731	37	8.873432	0
ILMN_1666090	103.2827	24	7.161026	0.4272727
ILMN_2373236	96.25716	18	5.221419	0.6376624
ILMN_1741698	96.1506	33	3.649854	0.638961
ILMN_1682301	78.78209	23	4.153003	0.9805195
ILMN_1706845	115.9401	25	6.440019	0.1246753
ILMN_1738539	103.9706	16	9.991266	0.4
ILMN_1711030	146.551	23	5.007739	0.002597403
ILMN_1677153	99.24781	21	4.689055	0.5584416
ILMN_1698444	103.7794	24	4.574446	0.4051948
ILMN_2199843	122.5164	18	13.19639	0.05584415
ILMN_3241647	91.03253	35	3.534342	0.7818182
ILMN_1757379	87.17737	29	3.866175	0.8714285
ILMN_1716988	4256.354	16	210.5586	0
ILMN_1670844	1137.051	34	52.13653	0
ILMN_2382717	805.2477	22	36.63787	0
ILMN_2394106	99.68682	26	4.665462	0.5415584
ILMN_1713029	94.97408	20	4.532032	0.6714286
ILMN_1665180	103.4399	18	7.531182	0.4207792
ILMN_1784818	105.9662	14	7.575807	0.3493507
ILMN_1707368	87.49907	11	6.59067	0.8688312
ILMN_1714782	111.6007	23	7.458469	0.2103896
ILMN_2400922	125.6637	32	7.21471	0.03246753
ILMN_2400926	102.0407	21	6.072466	0.4675325
ILMN_1741689	110.3066	21	7.701659	0.2428571
ILMN_1713758	101.6109	41	4.994761	0.4792208
ILMN_1689129	117.3516	34	6.835649	0.1116883
ILMN_1812641	100.3532	19	7.302263	0.5220779
ILMN_1803261	114.0075	25	6.738409	0.161039
ILMN_2275199	103.2151	19	7.188121	0.4311688
ILMN_1739357	81.30066	19	4.211448	0.9623377
ILMN_2373155	85.30794	25	3.822184	0.9025974
ILMN_1716374	97.15181	23	7.442539	0.6064935
ILMN_1781459	92.4885	24	4.737176	0.7376623
ILMN_2381899	341.9812	19	18.14319	0
ILMN_1687046	100.514	23	3.494208	0.5194805
ILMN_1716448	110.8703	25	7.394234	0.2285714
ILMN_1809520	92.80873	24	4.685504	0.7298701
ILMN_1704575	95.23312	19	5.734318	0.6662338
ILMN_1717125	106.2397	24	5.35856	0.338961
ILMN_1738246	118.9207	17	10.92891	0.08441558
ILMN_1690389	120.5285	17	7.218993	0.07012987
ILMN_1695533	90.6444	16	3.904391	0.7948052
ILMN_1790706	108.5326	17	4.864313	0.2818182
ILMN_1748349	88.09534	19	3.655573	0.861039
ILMN_1726523	87.46346	18	3.382753	0.8688312
ILMN_1810020	89.35252	26	4.116361	0.8168831
ILMN_1814562	95.1493	27	5.446401	0.6675324
ILMN_1731717	79.84763	15	4.812245	0.9727273
ILMN_1732251	90.52084	20	5.457687	0.7974026
ILMN_1787434	98.71442	19	5.40779	0.574026
ILMN_1670144	110.4485	29	4.610123	0.238961
ILMN_1731314	110.7446	16	5.287398	0.2311688
ILMN_2103768	116.5221	28	5.851195	0.1142857
ILMN_1727076	105.5936	26	6.030221	0.3623376
ILMN_2188384	94.99335	23	3.639801	0.6714286
ILMN_1764050	106.21	37	7.292186	0.3428572
ILMN_1809964	115.7033	23	5.360146	0.125974
ILMN_2203858	118.8836	27	5.09788	0.08441558
ILMN_1688537	87.93424	19	4.588543	0.861039
ILMN_1779555	105.5402	18	8.180564	0.3623376
ILMN_1762634	89.41942	18	4.819103	0.8168831
ILMN_1708982	100.738	23	6.367449	0.512987
ILMN_1759242	101.6155	25	6.328256	0.4792208
ILMN_1653073	87.23552	25	3.444674	0.8714285
ILMN_1728121	88.84135	23	2.338741	0.8337662
ILMN_1768567	92.02062	20	5.017859	0.7428572
ILMN_1724873	93.16106	16	3.41485	0.7207792
ILMN_1759087	90.78125	22	5.638386	0.7857143
ILMN_1748019	82.6525	18	3.368124	0.9428571
ILMN_2200853	100.0916	24	6.680877	0.5298702
ILMN_1799327	104.1841	21	8.431706	0.4
ILMN_1797393	99.03543	25	5.64293	0.5623376
ILMN_2101339	106.963	18	6.910027	0.3168831
ILMN_1785930	123.1968	14	13.42007	0.05194805
ILMN_1660978	123.4196	21	9.826913	0.05064935
ILMN_1669995	103.6286	21	7.254037	0.412987
ILMN_2072401	145.8613	20	10.42496	0.002597403
ILMN_1679870	98.35537	18	5.528636	0.5805195
ILMN_2342651	86.02303	26	3.696353	0.8896104
ILMN_1788855	110.989	20	6.533328	0.225974
ILMN_1752218	99.30042	26	4.710116	0.5571429
ILMN_1785650	110.0208	12	4.667761	0.2480519
ILMN_1771488	112.8307	22	6.285553	0.1922078
ILMN_2129831	102.9326	21	8.026023	0.4467532
ILMN_1703197	98.97813	20	4.735856	0.5636364
ILMN_1767244	90.08864	21	4.957423	0.8038961
ILMN_1665806	106.1248	19	5.200028	0.3480519
ILMN_1735278	92.96892	22	5.277903	0.725974
ILMN_1739763	128.5258	10	16.78407	0.02077922
ILMN_1720955	103.1018	16	6.701077	0.4376623
ILMN_1667388	83.46523	15	5.517211	0.9311689
ILMN_2159183	104.9709	30	5.285444	0.3766234
ILMN_1718588	108.0133	22	7.187064	0.2935065
ILMN_1807924	78.38524	24	2.296058	0.9831169
ILMN_1682330	76.17233	16	3.090687	0.9935065
ILMN_1803621	85.52824	16	3.825065	0.9
ILMN_1718219	73.1503	17	3.298706	0.9987013
ILMN_1753884	86.61771	22	5.386559	0.8792208
ILMN_1656724	99.61145	18	7.535333	0.5428572
ILMN_1674997	114.6671	23	4.234984	0.1467533
ILMN_1705745	114.568	15	7.673266	0.1467533
ILMN_1713602	83.15219	16	4.611396	0.9337662
ILMN_1673466	85.57033	21	4.742013	0.8987013
ILMN_1791773	93.88794	31	4.568379	0.6961039
ILMN_1765615	121.4651	14	7.057943	0.06233766
ILMN_1813390	90.57219	25	3.868213	0.7961039
ILMN_1757546	100.0118	28	7.100473	0.5337662
ILMN_1701776	93.24691	20	4.534993	0.7168831
ILMN_1774650	107.0952	22	4.64138	0.3116883
ILMN_2115073	111.9529	20	6.298104	0.2051948
ILMN_3235772	107.022	24	6.983559	0.3168831
ILMN_1759521	104.6633	10	9.035789	0.3818182
ILMN_2107878	87.63197	24	3.250074	0.864935
ILMN_1807079	112.2161	16	7.426686	0.1961039
ILMN_1710243	125.8076	21	9.981009	0.03246753
ILMN_1804907	115.9579	18	8.207039	0.1233766
ILMN_2180064	95.77135	26	4.682352	0.648052
ILMN_1686659	91.52906	25	5.038857	0.7649351
ILMN_1705077	101.9146	18	5.981508	0.4714286
ILMN_2085933	110.8102	33	6.26141	0.2311688
ILMN_1679973	115.8912	26	6.283732	0.1246753
ILMN_1686250	93.79245	25	4.465697	0.6961039
ILMN_1716249	134.2441	22	10.02865	0.01298701
ILMN_1736142	90.50738	25	4.430402	0.7974026
ILMN_1812850	89.78318	19	6.237707	0.8051948
ILMN_2067813	103.3632	25	5.603947	0.4246753
ILMN_1714635	116.9418	24	9.327646	0.1116883
ILMN_1762090	85.89601	29	3.645055	0.8922078
ILMN_1688504	119.1845	17	8.353709	0.08051948
ILMN_1766401	81.72128	25	3.333381	0.9597403
ILMN_1739138	85.2177	19	3.767388	0.9051948
ILMN_1797797	91.90935	20	5.157957	0.7454545
ILMN_1745651	96.94582	28	4.896675	0.6168831
ILMN_2139523	97.00636	18	5.754163	0.6155844
ILMN_1652424	95.78244	28	4.938787	0.648052
ILMN_1663913	113.2462	17	8.560796	0.1753247
ILMN_2213693	92.57027	22	5.677217	0.7376623
ILMN_2074432	102.9469	28	6.317853	0.4467532
ILMN_1663562	117.1168	22	6.803887	0.1116883
ILMN_1704859	82.48661	24	2.8845	0.9454545
ILMN_1714891	105.2384	21	5.841024	0.3714286
ILMN_1777638	115.7327	17	8.083364	0.125974
ILMN_1738976	140.9847	24	11.96457	0.005194805
ILMN_2081269	86.02793	22	4.593658	0.8896104
ILMN_1743654	109.7284	26	6.866705	0.2506494
ILMN_3240793	97.99454	27	4.606087	0.5896104
ILMN_2157141	99.9529	20	7.257117	0.5350649
ILMN_1744109	113.0435	14	5.466831	0.1805195
ILMN_1732024	95.17737	18	5.263264	0.6675324
ILMN_2295747	81.6005	17	3.757797	0.9610389
ILMN_1721967	103.3643	27	6.761024	0.4246753
ILMN_2203549	96.35806	22	4.573615	0.635065
ILMN_2203544	97.41518	16	7.379214	0.6
ILMN_1749168	89.70851	24	5.297328	0.8090909
ILMN_1732467	99.46194	26	4.987451	0.5545455
ILMN_1657486	109.9913	22	8.068338	0.2493507
ILMN_1702889	91.87258	15	4.372448	0.7467533
ILMN_1779412	105.9454	27	7.897779	0.3493507
ILMN_1799282	103.0316	27	5.90063	0.4441558
ILMN_1730728	114.1887	15	10.35027	0.1571429
ILMN_2122014	86.72565	20	4.590201	0.8792208
ILMN_1748802	112.8052	28	5.828023	0.1922078
ILMN_1795448	107.4033	30	4.172369	0.3025974
ILMN_1744428	91.05328	18	5.457351	0.7805195
ILMN_1800595	98.21417	27	5.797974	0.5805195
ILMN_1744275	92.5265	28	4.861257	0.7376623
ILMN_1707351	95.1865	21	6.453237	0.6675324
ILMN_1728067	77.72865	13	2.479342	0.9857143
ILMN_1772073	91.70536	22	5.59534	0.7571428
ILMN_1772179	76.80792	16	3.95197	0.987013
ILMN_2092987	114.8757	21	7.622711	0.1428571
ILMN_1793403	86.98043	26	4.289999	0.8766234
ILMN_1766087	88.32996	23	3.837754	0.8558441
ILMN_1691962	87.76994	21	4.540575	0.8636364
ILMN_1812980	113.6671	11	8.8323	0.1662338
ILMN_2227377	101.3547	11	11.65811	0.4844156
ILMN_1804722	89.6644	24	4.023271	0.8103896
ILMN_1745801	80.00112	24	3.408852	0.9727273
ILMN_2044061	86.16433	21	4.241588	0.887013
ILMN_1701454	106.4855	22	6.462481	0.3350649
ILMN_2130158	83.29346	25	4.16341	0.9311689
ILMN_1663925	102.625	17	7.294043	0.4545455
ILMN_1680225	119.0063	22	7.616616	0.08441558
ILMN_1754846	92.7745	21	5.917589	0.7311688
ILMN_2129658	88.61951	22	6.419398	0.848052
ILMN_1741872	96.75031	14	8.72312	0.6207792
ILMN_2194148	91.7412	25	4.29851	0.7545455
ILMN_1769374	90.87709	35	3.586821	0.7844156
ILMN_2140191	92.11173	25	5.536929	0.7428572
ILMN_1674543	104.8501	19	7.415764	0.3805195
ILMN_1795920	101.7089	24	5.65903	0.4766234
ILMN_1699872	85.45618	32	3.665496	0.9
ILMN_1655713	102.6814	16	10.10428	0.451948
ILMN_1801748	106.7029	19	6.270074	0.3220779
ILMN_1772882	108.8353	28	6.254823	0.2766234
ILMN_1739168	105.6329	20	5.054831	0.3623376
ILMN_1760065	100.2052	33	4.255299	0.525974
ILMN_1775467	125.0878	21	7.75994	0.03376623
ILMN_2167123	74.22884	21	2.254848	0.9974026
ILMN_1671386	133.2182	21	9.561876	0.01558442
ILMN_1777332	107.5304	18	4.176618	0.3012987
ILMN_1656221	82.50474	29	3.458826	0.9441559
ILMN_1663840	104.6081	26	3.962371	0.3831169
ILMN_1735906	82.45787	20	4.941221	0.9467533
ILMN_1738033	115.4451	19	8.919356	0.1298701
ILMN_1744834	104.6057	24	8.333718	0.3831169
ILMN_2148122	100.3955	18	5.375033	0.5220779
ILMN_1795254	99.36437	16	5.564922	0.5571429
ILMN_1793151	87.48928	23	5.516006	0.8688312
ILMN_2228155	90.32657	25	4.355498	0.8
ILMN_1720617	124.2168	28	5.879846	0.04545455
ILMN_1771209	79.34525	30	3.907925	0.9766234
ILMN_1686534	93.1008	21	5.385939	0.7233766
ILMN_1693487	104.5828	15	9.575247	0.3857143
ILMN_1811927	111.408	22	5.047448	0.2142857
ILMN_1758356	111.2184	29	5.237153	0.2181818
ILMN_1791587	100.1048	18	5.874461	0.5285714
ILMN_1779406	129.7579	24	9.269988	0.01948052
ILMN_1798534	100.8172	26	4.609908	0.5077922
ILMN_1719848	108.783	15	7.816001	0.2779221
ILMN_1801987	114.5753	30	6.488244	0.1467533
