ID_REF	VALUE	5455178010_A.Avg_NBEADS	5455178010_A.BEAD_STDERR	5455178010_A.Detection Pval
ILMN_2336146	88.02138	28	3.205575	0.8558441
ILMN_2286339	90.18015	23	5.255843	0.8064935
ILMN_1694133	136.8355	20	11.79443	0.01298701
ILMN_1678501	78.3174	18	3.906521	0.9805195
ILMN_1787378	117.6337	20	5.294198	0.1038961
ILMN_1814526	387.7169	21	21.34098	0
ILMN_2311278	105.6141	23	4.428059	0.3675325
ILMN_1764309	112.6152	24	8.629931	0.1857143
ILMN_1811598	99.89621	20	4.892601	0.5311688
ILMN_1740717	111.5557	28	7.458209	0.212987
ILMN_2136010	97.54269	27	4.8199	0.6
ILMN_1797912	133.1424	19	15.0689	0.01558442
ILMN_1738604	111.2858	23	7.425998	0.2168831
ILMN_1691175	87.52411	27	3.535449	0.8688312
ILMN_2223359	114.7833	26	8.139859	0.1415584
ILMN_1702858	125.2148	22	4.001234	0.04545455
ILMN_2363634	132.3728	22	11.31421	0.01688312
ILMN_1813975	119.3414	18	10.69284	0.08961039
ILMN_1743331	84.51659	20	5.550671	0.9168831
ILMN_1775045	124.8173	16	9.115613	0.04805195
ILMN_2096322	267.1323	23	16.17929	0
ILMN_1688322	370.1858	25	13.60824	0
ILMN_2224833	601.9054	25	25.54988	0
ILMN_2358626	326.4243	22	21.19881	0
ILMN_1768062	95.54451	15	6.460071	0.6610389
ILMN_2358628	97.24757	28	3.940824	0.6038961
ILMN_1801020	116.268	33	6.367949	0.1181818
ILMN_1708934	6544.402	20	258.8597	0
ILMN_1702933	158.458	27	7.409268	0
ILMN_1657993	408.6268	28	20.23272	0
ILMN_1666019	115.8141	22	5.330868	0.1272727
ILMN_2080751	334.5903	28	15.10148	0
ILMN_1690352	254.7493	21	18.05655	0
ILMN_2275396	88.73221	24	5.009917	0.8415585
ILMN_2373444	77.78307	22	3.993201	0.9831169
ILMN_1747227	129.7579	24	6.688228	0.03116883
ILMN_1807372	193.4926	17	12.39441	0
ILMN_1703946	96.97984	32	3.841922	0.6181818
ILMN_1733259	106.7236	17	5.259101	0.3350649
ILMN_1730710	103.5304	13	5.26758	0.4155844
ILMN_1793959	778.1652	23	47.44004	0
ILMN_1794512	362.8652	38	12.9423	0
ILMN_1795788	94.61048	17	6.71429	0.6844156
ILMN_1760335	85.58521	24	3.5887	0.9051948
ILMN_1788530	117.7645	18	10.59876	0.1012987
ILMN_1811480	916.0073	23	28.73478	0
ILMN_1813598	84.46917	25	4.348348	0.9181818
ILMN_1653821	85.91019	27	2.35733	0.8987013
ILMN_1780551	118.4136	23	8.485663	0.09740259
ILMN_1669227	85.63882	27	4.62409	0.9025974
ILMN_1709167	96.04199	22	4.743377	0.6454545
ILMN_1679754	96.23198	20	6.42446	0.6402597
ILMN_1716421	85.7691	25	4.659542	0.9012987
ILMN_1659371	120.7344	39	6.735155	0.07532468
ILMN_1677868	128.7455	21	8.403531	0.03116883
ILMN_1707445	89.44733	17	5.955487	0.825974
ILMN_1733963	96.35078	29	4.705755	0.6376624
ILMN_1804255	114.618	16	8.756698	0.1441558
ILMN_1695590	133.9819	23	9.067564	0.01428571
ILMN_1694007	111.4991	29	7.467445	0.2142857
ILMN_3307926	1239.341	26	37.47122	0
ILMN_1673330	99.46317	26	4.857256	0.5402597
ILMN_1668900	117.1381	17	11.03548	0.1090909
ILMN_2389013	386.1243	22	24.95276	0
ILMN_1760143	898.9688	31	28.49901	0
ILMN_1790757	1118.342	27	58.6314	0
ILMN_2092664	366.5703	26	16.90151	0
ILMN_1778796	232.5303	26	14.17721	0
ILMN_1749804	103.526	18	5.974247	0.4155844
ILMN_1720235	91.02448	24	5.849481	0.7857143
ILMN_2240009	116.7005	22	10.02791	0.1116883
ILMN_1736178	369.851	32	16.93966	0
ILMN_1803376	233.8974	16	11.95045	0
ILMN_3240321	305.1425	19	21.74676	0
ILMN_1712944	684.1857	20	42.74361	0
ILMN_2333107	244.8741	24	16.42402	0
ILMN_1707958	99.93877	17	4.488618	0.5298702
ILMN_1660424	111.9157	29	7.163441	0.2051948
ILMN_1701998	123.5525	26	8.060829	0.06363636
ILMN_1651235	93.14098	29	4.846243	0.7233766
ILMN_1694140	116.52	16	10.15919	0.1142857
ILMN_1730995	80.97663	18	4.305025	0.9649351
ILMN_2404917	83.23715	28	3.926062	0.9441559
ILMN_1702696	96.16479	23	4.273072	0.6428571
ILMN_2084562	119.6075	27	6.916998	0.08701298
ILMN_1769563	84.94511	24	5.06748	0.9116883
ILMN_1673119	109.8589	26	5.33183	0.2519481
ILMN_2129015	296.2688	29	16.49412	0
ILMN_1725889	99.29515	31	4.999076	0.5467532
ILMN_1775235	173.6087	15	10.52382	0
ILMN_1677951	98.48987	18	5.328932	0.5753247
ILMN_1708502	320.9323	33	15.8905	0
ILMN_1705447	215.2059	22	9.016294	0
ILMN_1699172	83.41534	20	4.250595	0.938961
ILMN_2409898	115.766	30	7.540173	0.1285714
ILMN_2295698	99.92617	15	8.611735	0.5298702
ILMN_2066124	675.3068	26	32.35726	0
ILMN_1777797	81.14927	23	3.510391	0.9636363
ILMN_2095653	125.8032	21	6.474371	0.04285714
ILMN_1707551	125.7664	29	9.059129	0.04285714
ILMN_1782204	99.3158	19	5.652544	0.5467532
ILMN_2402766	386.423	22	14.40204	0
ILMN_1767722	121.7589	27	6.289759	0.07142857
ILMN_2342841	799.1927	15	51.29086	0
ILMN_1802631	168.1886	25	7.500347	0
ILMN_2318481	86.10677	29	3.190345	0.8974026
ILMN_2245223	99.24702	27	6.538692	0.548052
ILMN_3238543	104.9461	25	8.623593	0.3779221
ILMN_1735591	99.09387	22	3.822902	0.5506493
ILMN_2362126	103.7381	25	5.387205	0.4103896
ILMN_2269136	106.9875	13	5.957977	0.3220779
ILMN_3239130	186.941	26	10.57803	0
ILMN_2120103	116.1321	21	10.28596	0.1194805
ILMN_3242883	501.8697	29	25.10822	0
ILMN_2100055	80.62073	24	2.697367	0.9662338
ILMN_1887648	89.44489	25	4.193997	0.825974
ILMN_1688627	116.5599	36	5.524665	0.1142857
ILMN_1672767	100.1404	22	5.530734	0.5233766
ILMN_2196642	91.90612	25	6.881227	0.7623377
ILMN_2308689	110.274	27	5.955344	0.2428571
ILMN_2290776	104.5587	20	6.032553	0.3909091
ILMN_1777182	78.8937	25	3.594074	0.9766234
ILMN_1729777	113.7197	27	6.339926	0.161039
ILMN_1690829	111.0881	25	6.8578	0.2220779
ILMN_2257015	164.662	23	9.754022	0
ILMN_3181215	109.2912	29	6.419835	0.2727273
ILMN_3260345	198.7072	27	9.901617	0
ILMN_1703228	129.4626	15	11.59802	0.03116883
ILMN_1652023	109.8779	18	8.080396	0.2519481
ILMN_2064917	383.6605	16	20.56587	0
ILMN_1776153	133.2554	22	8.224771	0.01428571
ILMN_1772645	198.9775	21	7.939579	0
ILMN_1775082	133.7929	13	12.68284	0.01428571
ILMN_1680343	107.5466	25	5.853178	0.3090909
ILMN_2277492	80.95972	17	2.218316	0.9649351
ILMN_2371825	467.9717	17	22.95458	0
ILMN_1717468	101.0445	25	4.97635	0.5
ILMN_2274377	91.07494	18	5.812269	0.7857143
ILMN_1750235	99.53021	11	7.991508	0.5402597
ILMN_1664006	131.2393	17	7.983972	0.02467532
ILMN_1707169	92.38033	28	4.696682	0.7480519
ILMN_1779109	82.19071	23	3.853873	0.9571428
ILMN_1697790	101.7186	21	6.206624	0.474026
ILMN_1679520	185.2318	24	12.91685	0
ILMN_1732176	155.7671	27	12.07712	0
ILMN_1681081	141.1801	14	12.70897	0.003896104
ILMN_2377430	180.499	22	10.88449	0
ILMN_1661373	101.5855	21	5.636272	0.4753247
ILMN_2288175	77.80598	22	2.941766	0.9831169
ILMN_1654010	99.11146	25	3.607385	0.5506493
ILMN_1732672	108.0996	29	6.642471	0.2961039
ILMN_1730504	100.5236	28	4.111641	0.5142857
ILMN_1662049	197.4316	20	9.879853	0
ILMN_1740752	167.7664	24	8.443426	0
ILMN_1794875	121.9434	15	6.575409	0.07142857
ILMN_1698209	293.7429	21	13.17008	0
ILMN_3307841	108.9604	16	7.655349	0.2792208
ILMN_1814151	112.3949	20	10.36502	0.1909091
ILMN_2050246	128.5491	18	11.44247	0.03116883
ILMN_1728787	139.5718	12	18.62007	0.006493506
ILMN_2234605	98.6981	18	5.374012	0.5662338
ILMN_1770454	440.9032	34	21.94844	0
ILMN_1770336	102.0271	20	6.725174	0.4662338
ILMN_1714253	89.96899	17	5.7714	0.8116883
ILMN_1813530	111.2062	12	13.31211	0.2194805
ILMN_2223922	114.2967	23	7.455276	0.151948
ILMN_1718071	248.3649	20	16.82265	0
ILMN_1814327	114.0615	24	6.127458	0.1532468
ILMN_2341343	118.8085	28	7.170138	0.0961039
ILMN_1775634	107.2204	15	10.80277	0.3194805
ILMN_1802458	89.42345	26	3.405436	0.825974
ILMN_2307656	96.3034	18	7.004481	0.638961
ILMN_1709796	103.8119	15	10.2228	0.4077922
ILMN_1783963	85.74043	27	3.127723	0.9012987
ILMN_2134801	89.76151	21	7.955197	0.8142857
ILMN_1757807	98.79469	23	4.923814	0.561039
ILMN_1673529	369.6424	37	18.58972	0
ILMN_1686370	115.9652	35	5.932631	0.1194805
ILMN_1809139	229.0622	31	9.340951	0
ILMN_1747504	120.5143	21	6.309438	0.07662338
ILMN_1666679	97.23567	20	4.700315	0.6038961
ILMN_1657862	525.9504	30	22.52526	0
ILMN_1770412	1221.693	25	58.90314	0
ILMN_1712786	118.2893	17	7.96822	0.09740259
ILMN_1680111	99.80573	13	7.761758	0.5324675
ILMN_1791006	587.6646	21	23.55159	0
ILMN_1714567	372.7238	24	23.24006	0
ILMN_1792495	92.19825	24	7.214505	0.7558442
ILMN_1752159	99.56375	26	6.374257	0.5389611
ILMN_3243156	93.73707	23	5.065776	0.7116883
ILMN_1812640	6686.893	30	366.6653	0
ILMN_2162799	162.7668	21	11.11859	0
ILMN_1782679	103.2794	26	6.400702	0.4246753
ILMN_1703617	1016.923	16	101.6853	0
ILMN_1798308	1040.279	29	45.84225	0
ILMN_1730625	87.78259	19	4.915129	0.8623376
ILMN_1696512	139.5265	30	8.839647	0.006493506
ILMN_2164164	125.7406	19	6.041213	0.04285714
ILMN_3240117	1500.038	27	80.71687	0
ILMN_1703538	134.951	21	6.187882	0.01428571
ILMN_1792473	188.4128	20	12.23756	0
ILMN_1771827	131.1294	21	9.246335	0.02467532
ILMN_3246401	134.2723	24	9.041911	0.01428571
ILMN_1770725	93.99044	19	6.373441	0.7051948
ILMN_2313821	415.1007	17	39.12837	0
ILMN_1717357	105.1905	22	5.683903	0.3753247
ILMN_1668408	136.73	30	6.135357	0.01298701
ILMN_1667183	87.26237	14	3.493721	0.874026
ILMN_1712639	91.82948	27	3.444197	0.7623377
ILMN_1704173	107.164	16	6.91577	0.3207792
ILMN_1797974	114.9346	20	8.141204	0.1415584
ILMN_1688625	139.3043	25	9.380621	0.006493506
ILMN_1776916	86.3587	20	4.048884	0.8922078
ILMN_2113340	107.2532	21	9.759534	0.3181818
ILMN_1669557	98.6037	15	7.29652	0.5727273
ILMN_3307874	91.50713	18	5.148306	0.7688312
ILMN_2214232	92.20656	22	3.59677	0.7558442
ILMN_1681301	115.4509	20	6.9305	0.1337662
ILMN_1673252	1065.474	19	39.85273	0
ILMN_2103841	392.7226	24	24.21678	0
ILMN_2368268	86.61275	20	5.192483	0.8883117
ILMN_2415292	96.88988	15	5.790302	0.6220779
ILMN_1670282	158.6343	20	14.1472	0
ILMN_2261519	9397.261	20	408.7473	0
ILMN_1791236	96.5443	21	4.385307	0.6337662
ILMN_1723521	83.98901	20	4.194525	0.9298701
ILMN_2242299	112.3317	15	11.70577	0.1922078
ILMN_2312764	111.613	24	5.861494	0.212987
ILMN_1779965	584.7648	29	28.39077	0
ILMN_1670542	2279.463	24	121.8716	0
ILMN_1655645	134.5926	26	6.109686	0.01428571
ILMN_1716053	2179.246	24	75.88731	0
ILMN_3236458	234.5513	19	16.97094	0
ILMN_1778173	506.0102	21	15.12531	0
ILMN_2338038	578.8636	19	19.99697	0
ILMN_1686522	115.6088	20	7.404607	0.1298701
ILMN_1764090	494.5213	27	29.89801	0
ILMN_1798249	170.6962	24	16.09787	0
ILMN_1656593	100.7771	25	6.370431	0.5038961
ILMN_2283473	84.35526	19	5.140661	0.9194805
ILMN_2387712	119.2317	18	8.988339	0.09090909
ILMN_1684305	77.34316	16	3.067078	0.9883117
ILMN_1712530	106.0611	29	5.448564	0.3584416
ILMN_1662598	92.8992	24	4.692944	0.7298701
ILMN_1718808	148.8849	22	10.02313	0.001298701
ILMN_1783818	102.9896	17	9.28792	0.4337662
ILMN_2293758	898.7499	18	43.06956	0
ILMN_1735539	127.5919	26	8.897572	0.03636364
ILMN_2280189	111.98	20	5.613878	0.2038961
ILMN_1693220	354.3192	21	11.27901	0
ILMN_1684836	114.3616	33	8.187692	0.1493506
ILMN_1715532	98.96817	22	5.938686	0.5519481
ILMN_1686846	109.4472	22	7.606188	0.2688312
ILMN_2308950	98.92276	18	3.242434	0.5558441
ILMN_1709101	211.3295	12	19.91705	0
ILMN_1752247	108.0303	33	4.595772	0.2987013
ILMN_2396956	540.9668	23	16.90093	0
ILMN_1679987	97.49924	13	5.50294	0.6
ILMN_1673542	82.34335	14	4.876514	0.9558442
ILMN_1802537	97.02832	26	3.974903	0.6168831
ILMN_1675507	105.4608	25	5.679748	0.3714286
ILMN_1691959	126.1062	21	7.56359	0.04155844
ILMN_1737754	105.6708	17	3.952912	0.3662338
ILMN_1808905	82.01145	25	4.006112	0.9571428
ILMN_2268556	106.166	18	8.901505	0.3545454
ILMN_2253207	110.4126	21	9.600784	0.2350649
ILMN_1734794	84.21283	26	3.564373	0.9233766
ILMN_1690818	102.833	27	6.11855	0.4428571
ILMN_1770758	89.11143	21	3.875101	0.8311688
ILMN_2293529	82.46418	27	3.737432	0.9558442
ILMN_1703049	79.58433	18	2.53142	0.974026
ILMN_1733690	111.2526	23	6.736111	0.2194805
ILMN_2410406	81.06068	25	3.691717	0.9636363
ILMN_1741572	212.4878	20	15.75277	0
ILMN_1768962	337.5991	28	22.12231	0
ILMN_2400663	87.72628	30	5.119857	0.8623376
ILMN_2396691	96.65228	20	5.684466	0.6298701
ILMN_1802799	504.1621	25	30.07425	0
ILMN_1679383	85.65008	21	5.30234	0.9012987
ILMN_1658337	237.6865	28	10.90649	0
ILMN_2148847	948.3872	23	45.26418	0
ILMN_1770673	728.5251	25	33.19322	0
ILMN_2205785	109.8892	22	8.43987	0.2506494
ILMN_1728047	670.6601	32	31.0253	0
ILMN_1774938	108.5052	22	8.405506	0.2883117
ILMN_2380771	1030.895	31	41.73846	0
ILMN_1701731	251.7227	14	19.81065	0
ILMN_1672148	90.10088	20	4.050169	0.8103896
ILMN_2278335	95.24785	26	5.201978	0.6675324
ILMN_1662507	94.37665	24	6.50228	0.6883117
ILMN_1668617	110.6917	25	6.412066	0.2246753
ILMN_1719154	124.5579	21	10.14063	0.05194805
ILMN_1773417	107.3554	27	5.299236	0.3142857
ILMN_2412336	418.7985	19	22.32954	0
ILMN_3237488	90.78125	19	4.549371	0.7922078
ILMN_1730191	101.8699	14	6.407279	0.4714286
ILMN_1713124	2788.188	24	110.9481	0
ILMN_1668880	90.64598	23	5.525311	0.7948052
ILMN_1687757	299.2263	16	11.63787	0
ILMN_3307911	98.51863	25	5.906415	0.574026
ILMN_1685803	126.1181	23	5.696575	0.04155844
ILMN_1692661	110.6369	28	5.156752	0.225974
ILMN_2157277	16087.65	25	734.0525	0
ILMN_1694985	104.4694	27	5.189431	0.3935065
ILMN_1677043	557.975	30	30.92059	0
ILMN_2145396	201.577	19	10.57489	0
ILMN_1718483	89.25359	17	5.459998	0.8285714
ILMN_3243152	99.19214	21	7.505648	0.5493507
ILMN_2388507	732.762	18	28.45223	0
ILMN_2410909	966.6552	19	54.50473	0
ILMN_1748661	109.7919	24	5.486912	0.2532468
ILMN_1726906	464.7635	27	25.58067	0
ILMN_1743347	100.4526	20	2.973941	0.5168831
ILMN_1733598	98.12669	23	6.450217	0.5818182
ILMN_1757130	91.56408	22	4.493472	0.7688312
ILMN_2325612	96.61982	25	4.458068	0.6324675
ILMN_2325610	118.9272	19	7.705215	0.0961039
ILMN_2377240	188.8912	13	18.76521	0
ILMN_1665982	102.3257	21	6.017911	0.4584416
ILMN_2404657	104.3401	26	6.148937	0.3974026
ILMN_1747577	111.9197	15	9.814458	0.2038961
ILMN_1679898	92.15719	18	3.949493	0.7584416
ILMN_1700047	90.30198	17	4.576053	0.8012987
ILMN_2385647	111.8136	18	9.106246	0.2064935
ILMN_1728309	89.70224	27	3.802453	0.8181818
ILMN_1708323	92.68187	26	6.817842	0.7376623
ILMN_2367126	103.0582	26	5.24651	0.4324675
ILMN_2271875	101.0079	14	7.917869	0.5012987
ILMN_1782939	225.7021	26	14.63693	0
ILMN_1682763	108.0444	16	9.961469	0.2974026
ILMN_1670870	1769.411	31	78.38844	0
ILMN_2051381	169.8305	24	13.53465	0
ILMN_2302716	144.3534	20	7.463684	0.002597403
ILMN_2096372	71.91025	16	2.970126	1
ILMN_1709348	111.2405	29	6.71907	0.2194805
ILMN_1748538	136.9167	28	6.509926	0.01298701
ILMN_2383707	97.18546	23	6.570117	0.6077922
ILMN_1807439	103.6649	15	7.043826	0.4103896
ILMN_2139970	77.30228	22	4.356501	0.9883117
ILMN_2150894	112.6397	17	7.285749	0.1857143
ILMN_1675398	95.75695	19	5.816804	0.6571429
ILMN_1802167	107.6185	27	5.906972	0.3077922
ILMN_1736539	135.789	22	11.0164	0.01428571
ILMN_2182980	128.6421	25	9.11608	0.03116883
ILMN_1793859	386.642	19	14.59257	0
ILMN_1702503	91.61794	20	4.297638	0.7675325
ILMN_1667564	85.17881	28	4.003119	0.9103896
ILMN_1794825	105.0516	19	6.412525	0.3766234
ILMN_2401641	106.694	26	4.910982	0.3350649
ILMN_1727965	101.6002	19	8.418846	0.4753247
ILMN_1728662	99.52423	19	7.653372	0.5402597
ILMN_2363880	90.81734	21	5.946437	0.7922078
ILMN_1761514	102.8066	23	6.574684	0.4428571
ILMN_1763666	91.95641	25	5.004472	0.761039
ILMN_2244841	91.83707	29	4.611655	0.7623377
ILMN_1656368	328.5202	26	16.88709	0
ILMN_1696099	142.5351	16	9.113492	0.003896104
ILMN_2406557	219.2874	29	12.39748	0
ILMN_2372403	152.9513	22	15.36334	0.001298701
ILMN_2372398	96.01951	17	5.135072	0.6454545
ILMN_1785284	226.8787	27	8.305563	0
ILMN_2096985	143.3745	19	6.234769	0.002597403
ILMN_1687508	96.29977	25	4.668829	0.638961
ILMN_1763461	108.7035	23	6.107627	0.2844156
ILMN_2365176	108.1105	16	6.386351	0.2961039
ILMN_1699258	113.308	19	8.540062	0.1649351
ILMN_1681938	92.17802	26	6.157813	0.7571428
ILMN_1761804	731.7593	21	32.33316	0
ILMN_1681374	92.04729	25	4.860497	0.761039
ILMN_1736700	1449.613	29	64.64545	0
ILMN_2251253	99.09006	20	4.310764	0.5506493
ILMN_1741148	4296.302	29	180.5105	0
ILMN_1747716	120.8724	24	6.269684	0.07532468
ILMN_1755974	4748.498	32	135.5088	0
ILMN_1718093	100.5173	19	4.963219	0.5142857
ILMN_3243268	108.1225	20	6.494823	0.2961039
ILMN_1730304	142.5249	25	11.47619	0.003896104
ILMN_1666325	118.6796	30	6.774633	0.09740259
ILMN_3251482	172.4384	18	12.86019	0
ILMN_1660856	166.7359	18	13.08726	0
ILMN_2120982	117.8138	25	4.525409	0.1012987
ILMN_1743995	142.5932	23	11.42002	0.003896104
ILMN_2147503	137.8158	23	9.022079	0.007792208
ILMN_1761456	428.7144	14	34.96258	0
ILMN_1743635	177.1661	27	10.73403	0
ILMN_2191822	105.9096	24	4.644605	0.3623376
ILMN_2131293	83.87511	22	3.89911	0.9311689
ILMN_1782084	115.2204	22	10.07667	0.1376623
ILMN_1737945	170.0607	25	10.25595	0
ILMN_1722688	309.2632	25	10.54526	0
ILMN_1806845	93.27058	15	5.887613	0.7207792
ILMN_1711886	277.3846	30	13.68494	0
ILMN_1664449	581.5714	17	28.72643	0
ILMN_1771411	164.9985	22	7.304328	0
ILMN_2365686	180.3966	24	6.691439	0
ILMN_2271014	124.9019	22	12.07539	0.04805195
ILMN_1685413	292.8259	31	15.29107	0
ILMN_1732809	455.5331	22	18.88935	0
ILMN_1753135	117.0217	21	9.941848	0.1090909
ILMN_2276750	112.1634	32	8.392042	0.1948052
ILMN_1758038	171.5532	34	7.93163	0
ILMN_2375973	167.0217	21	7.020708	0
ILMN_1690252	126.0439	25	6.886903	0.04155844
ILMN_2134062	140.8177	25	6.707063	0.005194805
ILMN_1805673	92.93141	28	3.235014	0.7285714
ILMN_1657283	6005.267	29	160.1571	0
ILMN_1808792	472.7946	14	32.04176	0
ILMN_1761764	221.0676	20	8.241143	0
ILMN_1779190	97.51918	17	6.041561	0.6
ILMN_1796946	81.92414	25	3.236551	0.9571428
ILMN_1784583	97.28339	15	6.469278	0.6025974
ILMN_1681046	90.76276	17	4.774343	0.7922078
ILMN_1709474	112.7359	22	5.837404	0.1857143
ILMN_3237132	109.887	21	6.151171	0.2506494
ILMN_1713731	103.3583	22	5.98336	0.4220779
ILMN_1692332	84.92817	21	4.907602	0.912987
ILMN_2137544	111.4707	23	7.02083	0.2142857
ILMN_1735987	107.0692	22	5.474619	0.3220779
ILMN_1676042	135.623	30	10.01871	0.01428571
ILMN_1783443	114.3526	27	6.799923	0.1493506
ILMN_1729320	116.9632	20	6.829214	0.1103896
ILMN_2403534	117.1771	24	7.401959	0.1090909
ILMN_2276904	86.54038	24	4.089379	0.8896104
ILMN_1751975	104.6526	28	6.509313	0.3896104
ILMN_2393149	125.0535	21	7.677668	0.04545455
ILMN_1680996	269.4926	19	13.22952	0
ILMN_1792150	118.6155	23	7.144852	0.09740259
ILMN_1651466	107.1717	29	5.26418	0.3207792
ILMN_1797875	7265.63	24	163.7212	0
ILMN_1678255	94.37884	23	4.153572	0.6883117
ILMN_1752669	105.1911	21	5.198579	0.3753247
ILMN_2078697	238.6723	24	13.12367	0
ILMN_1811238	248.6112	28	9.447563	0
ILMN_1734630	126.0598	15	17.09399	0.04155844
ILMN_1701603	89.49628	9	5.63009	0.8233766
ILMN_1693789	5714.242	23	419.7387	0
ILMN_1801851	136.8587	19	13.39794	0.01298701
ILMN_1750256	443.2876	17	29.63686	0
ILMN_1700596	106.1013	31	5.121458	0.3571429
ILMN_1702322	74.61635	24	2.646612	0.9987013
ILMN_1690636	91.34624	20	2.781104	0.774026
ILMN_1792449	91.59802	12	7.903994	0.7688312
ILMN_1765674	115.1416	13	10.66425	0.138961
ILMN_1787314	413.4385	17	26.60708	0
ILMN_1663897	110.7505	15	8.732031	0.2233766
ILMN_1800958	108.5901	18	4.536807	0.2857143
ILMN_1760889	88.90034	19	4.700909	0.8389611
ILMN_3236443	112.6433	14	7.956306	0.1857143
ILMN_2191902	101.8966	20	6.837427	0.4701299
ILMN_1729325	94.99612	26	4.099167	0.6688312
ILMN_1803384	106.7083	21	6.03408	0.3350649
ILMN_1797432	99.35365	25	7.741363	0.5454546
ILMN_1794728	99.04623	12	10.28852	0.5519481
ILMN_1715988	122.5116	21	8.784998	0.06753246
ILMN_1713315	107.9179	19	6.21776	0.3
ILMN_2194619	130.0565	21	13.45919	0.02987013
ILMN_3246673	123.2635	21	7.708009	0.06493507
ILMN_1759670	121.9618	26	6.11244	0.07142857
ILMN_2367172	86.69241	15	4.673284	0.887013
ILMN_1792741	133.7431	21	9.255733	0.01428571
ILMN_1794384	94.10815	25	4.420354	0.6987013
ILMN_1688019	116.2427	25	8.84882	0.1181818
ILMN_1751092	115.9112	20	10.10707	0.1207792
ILMN_1697611	127.6266	20	12.38073	0.03636364
ILMN_1695446	94.51005	14	7.756754	0.6857143
ILMN_1662681	116.6552	28	5.437886	0.112987
ILMN_1788462	964.5557	19	43.37886	0
ILMN_1667994	169.2049	24	11.34256	0
ILMN_1788239	90.1908	25	4.162826	0.8051948
ILMN_1695759	161.6485	23	15.35791	0
ILMN_2397406	104.7147	25	7.154821	0.387013
ILMN_1727258	109.6234	24	5.92427	0.2623377
ILMN_1723116	199.369	12	15.70216	0
ILMN_1666258	107.287	20	6.881181	0.3168831
ILMN_1660995	85.29672	20	3.922261	0.9090909
ILMN_1736412	86.04721	21	4.497188	0.8974026
ILMN_1778723	495.3311	25	21.75747	0
ILMN_1765460	115.7867	27	6.253087	0.1285714
ILMN_1725896	91.39693	22	5.592208	0.774026
ILMN_1738233	111.1729	21	4.866446	0.2194805
ILMN_1670506	115.9596	26	6.838849	0.1194805
ILMN_1779374	132.5373	19	7.54682	0.01688312
ILMN_2394242	121.6809	13	8.474947	0.07142857
ILMN_1727023	249.1642	27	14.20919	0
ILMN_1683901	116.8545	38	5.237967	0.1103896
ILMN_1750880	164.1108	21	9.709209	0
ILMN_1792409	116.9716	22	7.480671	0.1103896
ILMN_1748141	111.0906	34	5.396229	0.2220779
ILMN_1778788	144.4313	26	7.324688	0.002597403
ILMN_1759312	96.94664	24	5.441054	0.6194805
ILMN_1701589	80.85503	23	3.334782	0.9649351
ILMN_1696830	93.54269	19	5.271564	0.7155844
ILMN_1786899	84.07412	24	2.934897	0.9272727
ILMN_1774447	117.2466	17	6.976309	0.1077922
ILMN_1660854	97.89583	32	3.749265	0.5896104
ILMN_1665307	80.16392	24	2.977179	0.9675325
ILMN_1731223	114.291	21	5.332899	0.151948
ILMN_1685834	93.57812	23	4.741362	0.7142857
ILMN_1725297	108.767	31	4.857585	0.2831169
ILMN_1665331	155.5053	23	7.695179	0
ILMN_1713927	89.1152	23	3.570745	0.8311688
ILMN_1797796	118.9406	26	6.414197	0.0948052
ILMN_2294762	312.5171	23	18.73192	0
ILMN_2408219	87.33442	22	6.017344	0.8727273
ILMN_2094262	102.3074	11	7.273571	0.4584416
ILMN_2094261	139.6157	19	16.56231	0.006493506
ILMN_1726327	149.5391	18	8.510974	0.001298701
ILMN_1663313	2137.391	20	175.9795	0
ILMN_1719031	90.62746	25	4.088733	0.7961039
ILMN_2131123	120.2495	17	11.03553	0.07792208
ILMN_1801303	256.7232	22	9.481327	0
ILMN_1751102	109.3907	23	6.772192	0.2701299
ILMN_1694882	107.8738	16	6.613374	0.3025974
ILMN_2073157	170.1631	18	7.072165	0
ILMN_1785742	92.688	22	4.087182	0.7376623
ILMN_2309549	93.98395	14	6.390636	0.7051948
ILMN_1801606	851.7476	22	47.1644	0
ILMN_1664435	102.4281	22	5.362559	0.4571429
ILMN_1804812	404.2365	12	23.35201	0
ILMN_1659553	180.735	19	13.27505	0
ILMN_1770378	476.8097	30	19.17644	0
ILMN_2343563	230.421	32	9.419699	0
ILMN_1726281	88.44568	19	4.356797	0.848052
ILMN_1753773	119.9259	23	5.948353	0.08181818
ILMN_1722102	710.2557	32	25.60403	0
ILMN_1674988	112.3703	20	8.698311	0.1909091
ILMN_1793894	922.4482	24	38.92067	0
ILMN_1733096	100.6398	20	6.53115	0.512987
ILMN_1813243	127.315	24	6.941278	0.03766234
ILMN_1802973	304.0936	17	12.75059	0
ILMN_1723177	435.5449	24	18.80449	0
ILMN_2199284	89.89111	27	4.140067	0.812987
ILMN_1696974	121.0184	18	8.093321	0.07532468
ILMN_1760727	138.7598	26	5.581925	0.006493506
ILMN_1665871	143.8704	27	8.211595	0.002597403
ILMN_1736340	998.0428	20	32.08648	0
ILMN_1677723	132.4587	18	11.7652	0.01688312
ILMN_2086890	120.5043	22	6.947965	0.07662338
ILMN_3250067	96.87116	15	6.103888	0.6233766
